population;reagent;Annotation 1;plate;sampleID;stimulation;time;median
CD4Temra;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,296777248
CD4Temra;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,031929135
CD4Temra;164Dy_IkB;Surge;10;Surge;Unstim;IC;6,41668129
CD4Temra;166Er_pNFkB;Surge;10;Surge;Unstim;IC;28,22255135
CD4Temra;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,403663874
CD4Temra;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,148849487
CD4Tnaive;149Sm_pCREB;Surge;10;Surge;Unstim;IC;1,399262786
CD4Tnaive;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,146408916
CD4Tnaive;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
CD4Tnaive;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD4Tnaive;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0,053437363
CD4Tnaive;155Gd_pS6;Surge;10;Surge;Unstim;IC;3,356331587
CD4Tnaive;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,28080976
CD4Tnaive;164Dy_IkB;Surge;10;Surge;Unstim;IC;6,168674946
CD4Tnaive;166Er_pNFkB;Surge;10;Surge;Unstim;IC;22,26424026
CD4Tnaive;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,276778698
CD4Tnaive;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,43376112
Treg;149Sm_pCREB;Surge;10;Surge;Unstim;IC;1,734935641
Treg;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,285293579
Treg;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,056833737
Treg;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Treg;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Treg;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,091395855
Treg;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,866074562
Treg;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,137308598
Treg;166Er_pNFkB;Surge;10;Surge;Unstim;IC;24,81127167
Treg;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,164114714
Treg;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,42008543
Tregmem;149Sm_pCREB;Surge;10;Surge;Unstim;IC;1,759622216
Tregmem;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,342493892
Tregmem;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,11819867
Tregmem;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Tregmem;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Tregmem;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,161070347
Tregmem;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,773768961
Tregmem;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,012707233
Tregmem;166Er_pNFkB;Surge;10;Surge;Unstim;IC;25,30080605
Tregmem;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,156331539
Tregmem;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,314027309
Tregnaive;149Sm_pCREB;Surge;10;Surge;Unstim;IC;1,601269543
Tregnaive;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,071158171
Tregnaive;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
Tregnaive;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Tregnaive;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Tregnaive;155Gd_pS6;Surge;10;Surge;Unstim;IC;3,672392249
Tregnaive;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,276851058
Tregnaive;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,495893717
Tregnaive;166Er_pNFkB;Surge;10;Surge;Unstim;IC;23,41019058
Tregnaive;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,195211172
Tregnaive;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,83908534
Th1;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,095446467
Th1;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,802452564
Th1;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,156485192
Th1;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Th1;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Th1;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,453726768
Th1;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,150990784
Th1;164Dy_IkB;Surge;10;Surge;Unstim;IC;6,213327169
Th1;166Er_pNFkB;Surge;10;Surge;Unstim;IC;25,55992603
Th1;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,34315455
Th1;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,295459509
Th1mem;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,135836959
Th1mem;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,762659788
Th1mem;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,069529872
Th1mem;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Th1mem;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Th1mem;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,637685537
Th1mem;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,001868129
Th1mem;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,833434105
Th1mem;166Er_pNFkB;Surge;10;Surge;Unstim;IC;26,25716877
Th1mem;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,242349267
Th1mem;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,078740597
Th1naive;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,047784805
Th1naive;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,826222897
Th1naive;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,274299979
Th1naive;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Th1naive;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0,278294921
Th1naive;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,082679272
Th1naive;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,474193096
Th1naive;164Dy_IkB;Surge;10;Surge;Unstim;IC;6,745326042
Th1naive;166Er_pNFkB;Surge;10;Surge;Unstim;IC;24,65338516
Th1naive;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,584818602
Th1naive;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,424730301
Th2;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,102272511
Th2;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,280050814
Th2;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,110378344
Th2;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Th2;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Th2;155Gd_pS6;Surge;10;Surge;Unstim;IC;3,903756738
Th2;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,765762419
Th2;164Dy_IkB;Surge;10;Surge;Unstim;IC;6,230133772
Th2;166Er_pNFkB;Surge;10;Surge;Unstim;IC;25,24895382
Th2;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,326687932
Th2;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,262389183
Th17;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,247421741
Th17;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,809978306
Th17;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,12481242
Th17;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
Th17;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
Th17;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,298864603
Th17;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,834134459
Th17;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,61365509
Th17;166Er_pNFkB;Surge;10;Surge;Unstim;IC;27,50823593
Th17;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,3750211
Th17;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,258868217
CD8Tcells;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,096760392
CD8Tcells;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,927869499
CD8Tcells;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
CD8Tcells;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8Tcells;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8Tcells;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,03239274
CD8Tcells;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,11859858
CD8Tcells;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,830110312
CD8Tcells;166Er_pNFkB;Surge;10;Surge;Unstim;IC;26,82964611
CD8Tcells;167Er_pERK12;Surge;10;Surge;Unstim;IC;2,872489214
CD8Tcells;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,387405276
CD8Tcm;149Sm_pCREB;Surge;10;Surge;Unstim;IC;2,321721792
CD8Tcm;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,89321053
CD8Tcm;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,05698289
CD8Tcm;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8Tcm;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8Tcm;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,444719315
CD8Tcm;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,727478743
CD8Tcm;164Dy_IkB;Surge;10;Surge;Unstim;IC;4,616812229
CD8Tcm;166Er_pNFkB;Surge;10;Surge;Unstim;IC;30,74142075
CD8Tcm;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,080743074
CD8Tcm;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,475191593
CD8Tem;149Sm_pCREB;Surge;10;Surge;Unstim;IC;3,444797993
CD8Tem;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,615677357
CD8Tem;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
CD8Tem;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8Tem;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8Tem;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,365572453
CD8Tem;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,616741538
CD8Tem;164Dy_IkB;Surge;10;Surge;Unstim;IC;4,207746983
CD8Tem;166Er_pNFkB;Surge;10;Surge;Unstim;IC;33,51347351
CD8Tem;167Er_pERK12;Surge;10;Surge;Unstim;IC;2,890165091
CD8Tem;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,23364234
CD8Temra;149Sm_pCREB;Surge;10;Surge;Unstim;IC;3,111601591
CD8Temra;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,483853459
CD8Temra;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
CD8Temra;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8Temra;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8Temra;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,352929115
CD8Temra;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,992361009
CD8Temra;164Dy_IkB;Surge;10;Surge;Unstim;IC;4,291061401
CD8Temra;166Er_pNFkB;Surge;10;Surge;Unstim;IC;28,52217102
CD8Temra;167Er_pERK12;Surge;10;Surge;Unstim;IC;2,87887764
CD8Temra;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,089634418
CD8TmemCD45neg;149Sm_pCREB;Surge;10;Surge;Unstim;IC;3,055208206
CD8TmemCD45neg;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,71154058
CD8TmemCD45neg;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
CD8TmemCD45neg;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8TmemCD45neg;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8TmemCD45neg;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,379127979
CD8TmemCD45neg;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,676443517
CD8TmemCD45neg;164Dy_IkB;Surge;10;Surge;Unstim;IC;4,397553444
CD8TmemCD45neg;166Er_pNFkB;Surge;10;Surge;Unstim;IC;32,384758
CD8TmemCD45neg;167Er_pERK12;Surge;10;Surge;Unstim;IC;2,968477964
CD8TmemCD45neg;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,338423729
CD8TnaiveCD45pos;149Sm_pCREB;Surge;10;Surge;Unstim;IC;1,640231252
CD8TnaiveCD45pos;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,064462781
CD8TnaiveCD45pos;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,011348893
CD8TnaiveCD45pos;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8TnaiveCD45pos;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8TnaiveCD45pos;155Gd_pS6;Surge;10;Surge;Unstim;IC;3,857312202
CD8TnaiveCD45pos;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,460674763
CD8TnaiveCD45pos;164Dy_IkB;Surge;10;Surge;Unstim;IC;6,744002819
CD8TnaiveCD45pos;166Er_pNFkB;Surge;10;Surge;Unstim;IC;24,14291382
CD8TnaiveCD45pos;167Er_pERK12;Surge;10;Surge;Unstim;IC;2,81543231
CD8TnaiveCD45pos;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,416851282
CD8TnaiveCD45RAposCD62Lpos;149Sm_pCREB;Surge;10;Surge;Unstim;IC;1,528364778
CD8TnaiveCD45RAposCD62Lpos;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;1,153940558
CD8TnaiveCD45RAposCD62Lpos;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,007433137
CD8TnaiveCD45RAposCD62Lpos;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
CD8TnaiveCD45RAposCD62Lpos;155Gd_pS6;Surge;10;Surge;Unstim;IC;3,825586796
CD8TnaiveCD45RAposCD62Lpos;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,460674763
CD8TnaiveCD45RAposCD62Lpos;164Dy_IkB;Surge;10;Surge;Unstim;IC;7,068990707
CD8TnaiveCD45RAposCD62Lpos;166Er_pNFkB;Surge;10;Surge;Unstim;IC;24,13487625
CD8TnaiveCD45RAposCD62Lpos;167Er_pERK12;Surge;10;Surge;Unstim;IC;2,835283995
CD8TnaiveCD45RAposCD62Lpos;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,458150625
MAITCD8pos;149Sm_pCREB;Surge;10;Surge;Unstim;IC;4,118599892
MAITCD8pos;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,710722655
MAITCD8pos;151Eu_pp38;Surge;10;Surge;Unstim;IC;0
MAITCD8pos;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
MAITCD8pos;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
MAITCD8pos;155Gd_pS6;Surge;10;Surge;Unstim;IC;4,441589594
MAITCD8pos;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;0,841810465
MAITCD8pos;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,261338711
MAITCD8pos;166Er_pNFkB;Surge;10;Surge;Unstim;IC;35,66492462
MAITCD8pos;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,154753685
MAITCD8pos;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;3,68545413
NKT;149Sm_pCREB;Surge;10;Surge;Unstim;IC;4,149283886
NKT;150Nd_pSTAT5;Surge;10;Surge;Unstim;IC;0,979764581
NKT;151Eu_pp38;Surge;10;Surge;Unstim;IC;0,083167307
NKT;153Eu_pSTAT1;Surge;10;Surge;Unstim;IC;0
NKT;154Sm_pSTAT3;Surge;10;Surge;Unstim;IC;0
NKT;155Gd_pS6;Surge;10;Surge;Unstim;IC;5,365776062
NKT;159Tb_pMAPKAPK2;Surge;10;Surge;Unstim;IC;1,224501431
NKT;164Dy_IkB;Surge;10;Surge;Unstim;IC;5,943141222
NKT;166Er_pNFkB;Surge;10;Surge;Unstim;IC;34,87813377
NKT;167Er_pERK12;Surge;10;Surge;Unstim;IC;3,672594309
NKT;168Yb_pSTAT6;Surge;10;Surge;Unstim;IC;4,244646788
granulocytes;149Sm_pCREB;Surge;5;Surge;Unstim;IC;4,70337677
granulocytes;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;1,095430374
granulocytes;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,235712707
granulocytes;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
granulocytes;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;3,528560877
granulocytes;155Gd_pS6;Surge;5;Surge;Unstim;IC;9,467171669
granulocytes;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,052488208
granulocytes;164Dy_IkB;Surge;5;Surge;Unstim;IC;7,190430164
granulocytes;166Er_pNFkB;Surge;5;Surge;Unstim;IC;9,528311729
granulocytes;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,451617837
granulocytes;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,235855252
CXCR4pos_neutrophils;149Sm_pCREB;Surge;5;Surge;Unstim;IC;5,51393199
CXCR4pos_neutrophils;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;3,273769975
CXCR4pos_neutrophils;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,521298155
CXCR4pos_neutrophils;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0,088904291
CXCR4pos_neutrophils;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;1,90888989
CXCR4pos_neutrophils;155Gd_pS6;Surge;5;Surge;Unstim;IC;14,01317644
CXCR4pos_neutrophils;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,879407823
CXCR4pos_neutrophils;164Dy_IkB;Surge;5;Surge;Unstim;IC;6,256239176
CXCR4pos_neutrophils;166Er_pNFkB;Surge;5;Surge;Unstim;IC;13,98928881
CXCR4pos_neutrophils;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,635048389
CXCR4pos_neutrophils;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,705577493
Bcells;149Sm_pCREB;Surge;5;Surge;Unstim;IC;1,622451067
Bcells;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;0
Bcells;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,067989677
Bcells;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
Bcells;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;0
Bcells;155Gd_pS6;Surge;5;Surge;Unstim;IC;8,805122375
Bcells;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,804217935
Bcells;164Dy_IkB;Surge;5;Surge;Unstim;IC;3,167161942
Bcells;166Er_pNFkB;Surge;5;Surge;Unstim;IC;15,53133202
Bcells;167Er_pERK12;Surge;5;Surge;Unstim;IC;0,980543435
Bcells;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0
cMC;149Sm_pCREB;Surge;5;Surge;Unstim;IC;7,809735775
cMC;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;1,181297541
cMC;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,695853353
cMC;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
cMC;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;1,672186613
cMC;155Gd_pS6;Surge;5;Surge;Unstim;IC;7,321606636
cMC;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,820254803
cMC;164Dy_IkB;Surge;5;Surge;Unstim;IC;6,417544842
cMC;166Er_pNFkB;Surge;5;Surge;Unstim;IC;10,70143604
cMC;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,586177111
cMC;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,13410075
cMC_CD14posCD16negCCR2pos;149Sm_pCREB;Surge;5;Surge;Unstim;IC;7,944683075
cMC_CD14posCD16negCCR2pos;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;1,21528542
cMC_CD14posCD16negCCR2pos;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,709893167
cMC_CD14posCD16negCCR2pos;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
cMC_CD14posCD16negCCR2pos;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;1,693875551
cMC_CD14posCD16negCCR2pos;155Gd_pS6;Surge;5;Surge;Unstim;IC;7,36220789
cMC_CD14posCD16negCCR2pos;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,892651916
cMC_CD14posCD16negCCR2pos;164Dy_IkB;Surge;5;Surge;Unstim;IC;6,543881416
cMC_CD14posCD16negCCR2pos;166Er_pNFkB;Surge;5;Surge;Unstim;IC;10,88540268
cMC_CD14posCD16negCCR2pos;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,630992651
cMC_CD14posCD16negCCR2pos;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,159681126
MDSC;149Sm_pCREB;Surge;5;Surge;Unstim;IC;7,3209095
MDSC;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;1,121882856
MDSC;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,633108348
MDSC;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
MDSC;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;1,893885016
MDSC;155Gd_pS6;Surge;5;Surge;Unstim;IC;6,932890415
MDSC;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,482637227
MDSC;164Dy_IkB;Surge;5;Surge;Unstim;IC;5,69416666
MDSC;166Er_pNFkB;Surge;5;Surge;Unstim;IC;9,535640717
MDSC;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,410834551
MDSC;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,008171917
DC;149Sm_pCREB;Surge;5;Surge;Unstim;IC;4,427081108
DC;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;2,127093315
DC;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,19758369
DC;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
DC;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;0,468852669
DC;155Gd_pS6;Surge;5;Surge;Unstim;IC;9,724819183
DC;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;0,951824367
DC;164Dy_IkB;Surge;5;Surge;Unstim;IC;4,227447033
DC;166Er_pNFkB;Surge;5;Surge;Unstim;IC;9,871556282
DC;167Er_pERK12;Surge;5;Surge;Unstim;IC;0,796914816
DC;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,018663017
Baso;149Sm_pCREB;Surge;5;Surge;Unstim;IC;4,819427013
Baso;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;10,20067215
Baso;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,159408182
Baso;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0,915584028
Baso;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;2,379639924
Baso;155Gd_pS6;Surge;5;Surge;Unstim;IC;19,09426117
Baso;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,718725502
Baso;164Dy_IkB;Surge;5;Surge;Unstim;IC;7,11070776
Baso;166Er_pNFkB;Surge;5;Surge;Unstim;IC;8,248530149
Baso;167Er_pERK12;Surge;5;Surge;Unstim;IC;3,235784873
Baso;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,206628674
mDC;149Sm_pCREB;Surge;5;Surge;Unstim;IC;5,543526173
mDC;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;0,727581143
mDC;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,299086154
mDC;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
mDC;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;0,990030944
mDC;155Gd_pS6;Surge;5;Surge;Unstim;IC;9,047233582
mDC;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;1,664156199
mDC;164Dy_IkB;Surge;5;Surge;Unstim;IC;8,419460297
mDC;166Er_pNFkB;Surge;5;Surge;Unstim;IC;8,172958374
mDC;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,458804846
mDC;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0
pDC;149Sm_pCREB;Surge;5;Surge;Unstim;IC;3,15146184
pDC;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;1,18649441
pDC;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,374038219
pDC;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
pDC;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;0,361577898
pDC;155Gd_pS6;Surge;5;Surge;Unstim;IC;7,618639469
pDC;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;2,271582603
pDC;164Dy_IkB;Surge;5;Surge;Unstim;IC;6,853484631
pDC;166Er_pNFkB;Surge;5;Surge;Unstim;IC;9,619072437
pDC;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,312626421
pDC;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0
intMC;149Sm_pCREB;Surge;5;Surge;Unstim;IC;8,052103043
intMC;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;1,12135148
intMC;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,691002905
intMC;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
intMC;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;0,920562267
intMC;155Gd_pS6;Surge;5;Surge;Unstim;IC;7,227924347
intMC;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;2,153565407
intMC;164Dy_IkB;Surge;5;Surge;Unstim;IC;4,067677021
intMC;166Er_pNFkB;Surge;5;Surge;Unstim;IC;12,77346039
intMC;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,89136827
intMC;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0,295126706
ncMc;149Sm_pCREB;Surge;5;Surge;Unstim;IC;5,398759365
ncMc;150Nd_pSTAT5;Surge;5;Surge;Unstim;IC;0,709581971
ncMc;151Eu_pp38;Surge;5;Surge;Unstim;IC;0,655519038
ncMc;153Eu_pSTAT1;Surge;5;Surge;Unstim;IC;0
ncMc;154Sm_pSTAT3;Surge;5;Surge;Unstim;IC;0,769510329
ncMc;155Gd_pS6;Surge;5;Surge;Unstim;IC;6,854465961
ncMc;159Tb_pMAPKAPK2;Surge;5;Surge;Unstim;IC;2,31836307
ncMc;164Dy_IkB;Surge;5;Surge;Unstim;IC;2,370325685
ncMc;166Er_pNFkB;Surge;5;Surge;Unstim;IC;11,21318579
ncMc;167Er_pERK12;Surge;5;Surge;Unstim;IC;1,578132093
ncMc;168Yb_pSTAT6;Surge;5;Surge;Unstim;IC;0
NK;149Sm_pCREB;Surge;5;Surge;Unstim;IC;2,920879364
