,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.012,0.019,0.027,0.031,0.039,0.053,0.063,0.073,0.077,0.081,0.087,0.09,0.093,0.097,0.099,0.105,0.107,0.108
artificial.432,0.0,0.0,0.046,0.07,0.084,0.09,0.095,0.104,0.109,0.113,0.12,0.125,0.128,0.13,0.132,0.137,0.138,0.14,0.142,0.146,0.149,0.153,0.157,0.159,0.161,0.166,0.169,0.168,0.169,0.17
artificial.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.014,0.02,0.023,0.023,0.023,0.025,0.025,0.025,0.026,0.029,0.029,0.032,0.032,0.032,0.032,0.032,0.033,0.035,0.036,0.036,0.039,0.039
artificial.435,0.0,0.0,0.0,0.0,0.0,0.01,0.036,0.083,0.158,0.228,0.285,0.355,0.409,0.453,0.481,0.507,0.525,0.54,0.548,0.549,0.559,0.568,0.57,0.569,0.571,0.573,0.575,0.572,0.579,0.579
artificial.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.006,0.005,0.005,0.006,0.007,0.008,0.008,0.008,0.009
artificial.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.013,0.019,0.037,0.049,0.067,0.088,0.112,0.126,0.138,0.151,0.161,0.178,0.19,0.205,0.213,0.222,0.227,0.235,0.242,0.248
artificial.438,0.0,0.0,0.001,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.006,0.006,0.007,0.008
artificial.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.009,0.011,0.01,0.012,0.014,0.014,0.017,0.022,0.03,0.033,0.036,0.038,0.039,0.045,0.048,0.049,0.052,0.056,0.056,0.061
artificial.440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.008,0.012,0.015,0.016,0.019,0.022,0.025,0.029,0.031,0.033,0.035,0.038
artificial.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.007,0.017,0.036,0.047,0.057,0.075,0.091,0.098,0.107,0.117,0.129,0.138,0.147,0.154,0.158,0.171,0.176,0.181,0.191,0.197
artificial.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.027,0.058,0.093,0.13,0.16,0.203,0.233,0.262,0.29,0.309,0.323,0.33,0.333,0.338,0.339,0.336,0.336,0.34,0.336,0.333,0.335,0.335
artificial.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.015,0.04,0.073,0.098,0.119,0.148,0.176,0.203,0.231,0.261,0.286,0.315,0.338,0.364,0.375,0.389,0.396,0.405,0.413,0.421,0.429
artificial.445,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.021,0.055,0.102,0.149,0.189,0.226,0.251,0.285,0.31,0.337,0.35,0.361,0.374,0.381,0.384,0.397,0.395,0.401,0.405,0.411,0.417,0.417
artificial.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.03,0.057,0.085,0.117,0.147,0.179,0.199,0.224,0.24,0.258,0.27,0.281,0.296,0.302,0.306,0.314,0.322,0.329,0.332,0.345,0.349
artificial.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.009,0.017,0.018,0.026,0.032,0.038,0.042,0.049,0.059,0.067,0.073,0.08,0.085,0.093,0.104,0.111,0.117,0.123,0.131,0.132
artificial.448,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.008,0.014,0.021,0.025,0.031,0.037,0.041,0.043,0.046,0.047,0.05,0.053,0.055,0.056,0.057,0.056,0.058,0.059,0.059,0.06,0.06,0.061
artificial.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.007,0.009,0.009,0.01,0.012,0.013,0.013,0.013,0.014,0.014,0.016,0.018,0.019
artificial.450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,0.032,0.082,0.124,0.156,0.176,0.199,0.213,0.226,0.244,0.263,0.274,0.284,0.293,0.3,0.307,0.312,0.323,0.334,0.338,0.343,0.349
artificial.451,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.021,0.08,0.136,0.173,0.202,0.223,0.247,0.265,0.281,0.299,0.315,0.323,0.339,0.353,0.368,0.38,0.385,0.389,0.395,0.401,0.406,0.414,0.418
artificial.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.011,0.013,0.019,0.021,0.027,0.038,0.049,0.064,0.07,0.084,0.094,0.101,0.108,0.124,0.133,0.139,0.147,0.151
artificial.453,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.036,0.086,0.156,0.213,0.272,0.301,0.336,0.36,0.378,0.403,0.425,0.438,0.449,0.456,0.464,0.469,0.478,0.484,0.489,0.494,0.499,0.501
artificial.454,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.03,0.106,0.175,0.232,0.285,0.333,0.366,0.384,0.411,0.424,0.44,0.455,0.467,0.474,0.488,0.49,0.496,0.5,0.508,0.519,0.522,0.524,0.527
artificial.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.008,0.011,0.016,0.023,0.032,0.039,0.043,0.053,0.062,0.062,0.069,0.076,0.08,0.081,0.085
artificial.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.027,0.045,0.054,0.064,0.073,0.082,0.084,0.084,0.087,0.091,0.096,0.098,0.103,0.109,0.11,0.112,0.114,0.116,0.121,0.122,0.126
artificial.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005
artificial.458,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.006,0.009,0.014,0.022,0.036,0.045,0.053,0.065,0.074,0.089,0.094,0.104,0.108,0.112,0.117,0.122,0.128,0.13,0.134,0.136,0.134,0.139
artificial.459,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.03,0.066,0.114,0.171,0.247,0.316,0.374,0.412,0.449,0.473,0.507,0.527,0.545,0.554,0.571,0.586,0.6,0.617,0.625,0.635,0.641
artificial.460,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.026,0.088,0.182,0.302,0.373,0.436,0.468,0.496,0.512,0.526,0.545,0.561,0.577,0.582,0.592,0.603,0.612,0.62,0.627,0.635,0.643,0.651,0.656
artificial.461,0.0,0.0,0.0,0.0,0.015,0.023,0.031,0.044,0.066,0.105,0.143,0.174,0.197,0.218,0.236,0.248,0.272,0.285,0.309,0.328,0.353,0.361,0.373,0.383,0.394,0.405,0.411,0.415,0.422,0.426
artificial.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.005,0.006,0.006,0.01,0.012,0.017,0.019,0.019,0.022,0.024,0.027,0.029,0.031,0.033,0.035,0.038,0.04,0.041
artificial.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.013,0.022,0.037,0.057,0.088,0.116,0.14,0.169,0.182,0.21,0.226,0.238,0.25,0.263,0.276,0.288,0.298,0.305,0.313,0.317
artificial.464,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.01,0.037,0.082,0.135,0.193,0.245,0.277,0.311,0.344,0.365,0.399,0.425,0.437,0.456,0.465,0.481,0.489,0.498,0.509,0.513,0.524,0.535
artificial.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007,0.009,0.014,0.015,0.016,0.017,0.019,0.022,0.027,0.031,0.032,0.036,0.041,0.043,0.046,0.047,0.05,0.054,0.056
artificial.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.026,0.054,0.108,0.164,0.214,0.255,0.286,0.315,0.331,0.349,0.363,0.373,0.378,0.384,0.386,0.387,0.392,0.396,0.403,0.406,0.41
artificial.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.03,0.062,0.104,0.134,0.159,0.179,0.207,0.226,0.242,0.253,0.269,0.278,0.286,0.294,0.297,0.305,0.315,0.32,0.326,0.331,0.332,0.336
artificial.469,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.013,0.046,0.097,0.147,0.176,0.205,0.237,0.263,0.288,0.313,0.329,0.349,0.37,0.386,0.406,0.419,0.436,0.451,0.455,0.462,0.469,0.481,0.489
artificial.470,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.005,0.012,0.016,0.024,0.028,0.031,0.038,0.044,0.046,0.054,0.059,0.065,0.07,0.072,0.075,0.077,0.08,0.081,0.082,0.086,0.086,0.088,0.089
artificial.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.027,0.055,0.091,0.129,0.161,0.192,0.226,0.255,0.274,0.299,0.319,0.338,0.364,0.381,0.397,0.416,0.431,0.445,0.457,0.472,0.488,0.496
artificial.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.006,0.007,0.013,0.017,0.021,0.025,0.034,0.04,0.044,0.046,0.059,0.061,0.067,0.067,0.07,0.075,0.076,0.08,0.082,0.085
artificial.473,0.0,0.0,0.304,0.341,0.363,0.369,0.375,0.381,0.391,0.399,0.401,0.406,0.408,0.409,0.41,0.412,0.414,0.414,0.415,0.418,0.418,0.418,0.418,0.421,0.421,0.424,0.423,0.424,0.423,0.424
artificial.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.01,0.015,0.02,0.027,0.03,0.038,0.046,0.054,0.057,0.064,0.066,0.07,0.072,0.077,0.081,0.088,0.091,0.095,0.097,0.102
artificial.475,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.025,0.037,0.056,0.069,0.082,0.088,0.103,0.118,0.133,0.141,0.143,0.15,0.16,0.169,0.178,0.182,0.184,0.189,0.198,0.204,0.208,0.206
artificial.476,0.0,0.0,0.005,0.007,0.008,0.008,0.009,0.012,0.013,0.014,0.017,0.017,0.017,0.017,0.018,0.019,0.02,0.02,0.02,0.022,0.023,0.024,0.023,0.024,0.024,0.024,0.025,0.024,0.025,0.025
artificial.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.008,0.013,0.016,0.025,0.031,0.038,0.048,0.058,0.064,0.068,0.077,0.084,0.085,0.089,0.092,0.097,0.099
artificial.478,0.0,0.0,0.005,0.011,0.016,0.021,0.024,0.027,0.027,0.028,0.028,0.029,0.029,0.032,0.032,0.034,0.035,0.036,0.036,0.037,0.039,0.039,0.039,0.041,0.041,0.042,0.042,0.043,0.043,0.045
artificial.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.019,0.038,0.061,0.083,0.11,0.128,0.148,0.165,0.173,0.189,0.209,0.228,0.242,0.252,0.258,0.268,0.275,0.282,0.284,0.287,0.295
artificial.480,0.0,0.0,0.0,0.0,0.002,0.004,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.007,0.007,0.008,0.008,0.008,0.008
artificial.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.006,0.008,0.012,0.016,0.019,0.028,0.029,0.033,0.037,0.043,0.045,0.047,0.048,0.05,0.05
artificial.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.017,0.044,0.074,0.108,0.147,0.184,0.208,0.237,0.264,0.296,0.325,0.351,0.378,0.404,0.418,0.441,0.459,0.473,0.482,0.491,0.5
artificial.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.484,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.021,0.057,0.071,0.09,0.108,0.123,0.133,0.149,0.15,0.158,0.162,0.174,0.175,0.183,0.189,0.195,0.195,0.196,0.2,0.202,0.206,0.208
artificial.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.02,0.049,0.088,0.108,0.127,0.144,0.152,0.168,0.178,0.191,0.206,0.216,0.224,0.228,0.235,0.243,0.249,0.253,0.26,0.264,0.267,0.275
artificial.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.01,0.021,0.037,0.059,0.086,0.113,0.134,0.149,0.169,0.181,0.19,0.2,0.215,0.224,0.238,0.246,0.251,0.257,0.26
artificial.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.014,0.075,0.16,0.256,0.322,0.394,0.453,0.501,0.545,0.582,0.602,0.619,0.627,0.641,0.658,0.67,0.679,0.687,0.697,0.709,0.714,0.717
artificial.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.014,0.041,0.075,0.128,0.182,0.222,0.254,0.269,0.293,0.317,0.335,0.36,0.369,0.377,0.391,0.398,0.406,0.415,0.425,0.434,0.435
artificial.489,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.012,0.016,0.021,0.026,0.032,0.035,0.044,0.053,0.058,0.07,0.079,0.089,0.1,0.113,0.123,0.134,0.14,0.147,0.158,0.171,0.178,0.183,0.189
artificial.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002
artificial.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.047,0.112,0.217,0.32,0.42,0.5,0.55,0.601,0.634,0.678,0.701,0.725,0.74,0.753,0.766,0.778,0.794,0.797,0.806,0.812,0.818
artificial.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.005,0.006,0.008,0.01,0.012,0.012,0.015,0.019,0.021,0.023,0.025,0.026,0.029,0.03,0.032,0.034
artificial.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.019,0.044,0.079,0.097,0.121,0.141,0.159,0.178,0.19,0.214,0.222,0.239,0.255,0.264,0.275,0.283,0.289,0.296,0.303,0.309,0.318,0.326
artificial.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.042,0.083,0.131,0.168,0.208,0.238,0.266,0.292,0.309,0.326,0.345,0.366,0.378,0.39,0.398,0.408,0.421,0.429,0.437,0.442,0.446
artificial.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.006,0.009,0.013,0.013,0.016,0.018,0.021,0.021,0.023,0.024,0.023,0.026,0.026,0.026,0.026,0.025,0.027,0.027,0.026
artificial.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.033,0.052,0.062,0.075,0.091,0.107,0.126,0.14,0.157,0.168,0.176,0.188,0.194,0.205,0.211,0.219,0.225,0.233,0.237,0.246,0.252
artificial.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.028,0.044,0.054,0.066,0.077,0.1,0.127,0.146,0.163,0.184,0.201,0.211,0.225,0.235,0.249,0.262,0.271,0.279,0.286,0.297,0.305
artificial.498,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.033,0.126,0.183,0.235,0.256,0.267,0.278,0.285,0.293,0.304,0.314,0.323,0.331,0.34,0.35,0.353,0.362,0.368,0.373,0.38,0.385,0.391,0.397
artificial.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.015,0.026,0.04,0.057,0.074,0.088,0.111,0.125,0.136,0.145,0.157,0.165,0.175,0.186,0.199,0.204,0.21,0.215,0.223,0.231,0.232
artificial.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.012,0.02,0.029,0.036,0.046,0.054,0.064,0.074,0.079,0.092,0.098,0.113,0.122,0.127,0.131,0.141,0.143,0.149,0.15,0.154
artificial.501,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.016,0.032,0.058,0.08,0.111,0.143,0.182,0.206,0.238,0.257,0.275,0.299,0.309,0.326,0.34,0.35,0.359,0.363,0.368,0.37,0.374
artificial.502,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.02,0.031,0.065,0.115,0.191,0.248,0.308,0.353,0.382,0.415,0.434,0.454,0.47,0.486,0.513,0.522,0.537,0.547,0.557,0.563,0.57,0.579
artificial.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.005,0.009,0.015,0.017,0.024,0.025,0.032,0.039,0.049,0.053,0.059,0.069,0.071,0.073,0.078,0.082,0.086
artificial.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.088,0.181,0.274,0.353,0.427,0.49,0.526,0.557,0.578,0.593,0.608,0.627,0.644,0.652,0.66,0.667,0.677,0.689,0.697,0.705,0.712,0.719
artificial.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.012,0.016,0.027,0.039,0.051,0.062,0.079,0.086,0.101,0.108,0.118,0.124,0.138,0.145,0.149,0.154,0.158,0.161
artificial.506,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.045,0.078,0.096,0.117,0.143,0.155,0.168,0.19,0.205,0.218,0.238,0.259,0.28,0.298,0.315,0.328,0.344,0.355,0.367,0.375,0.382,0.392
artificial.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.026,0.076,0.155,0.245,0.319,0.359,0.405,0.437,0.472,0.503,0.521,0.544,0.561,0.586,0.6,0.612,0.621,0.634,0.643,0.647,0.65
artificial.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.006,0.008,0.009,0.009,0.012,0.014,0.015,0.016,0.017,0.017
artificial.509,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.011,0.011,0.014,0.023,0.028,0.036,0.04,0.048,0.055,0.062,0.068,0.073,0.081,0.085,0.088,0.095,0.101,0.102,0.112,0.114
artificial.511,0.0,0.0,0.003,0.008,0.063,0.09,0.112,0.135,0.147,0.161,0.17,0.176,0.18,0.178,0.179,0.177,0.174,0.169,0.165,0.16,0.154,0.147,0.145,0.143,0.139,0.137,0.136,0.135,0.131,0.127
artificial.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.006,0.009,0.013,0.022,0.032,0.045,0.058,0.077,0.086,0.104,0.117,0.129,0.133,0.139,0.147,0.153,0.16,0.166,0.169,0.174
artificial.513,0.0,0.0,0.0,0.0,0.0,0.002,0.013,0.049,0.08,0.108,0.135,0.169,0.198,0.231,0.259,0.276,0.296,0.313,0.338,0.353,0.374,0.397,0.412,0.421,0.429,0.439,0.448,0.458,0.467,0.472
artificial.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.004,0.006,0.007,0.009,0.018,0.023,0.039,0.046,0.054,0.057,0.065,0.069,0.073,0.081,0.086,0.086,0.094,0.099,0.105
artificial.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.011,0.027,0.053,0.085,0.129,0.166,0.202,0.232,0.268,0.294,0.316,0.33,0.34,0.355,0.372,0.387,0.397,0.401,0.41
artificial.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.022,0.063,0.099,0.125,0.149,0.175,0.199,0.23,0.26,0.28,0.309,0.335,0.361,0.376,0.39,0.409,0.431,0.444,0.461,0.477,0.481
artificial.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.006,0.018,0.033,0.055,0.073,0.088,0.106,0.125,0.132,0.147,0.157,0.161,0.169,0.173,0.178,0.184,0.189,0.198,0.208
artificial.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.007,0.01,0.014,0.019,0.029,0.037,0.043,0.054,0.061,0.069,0.075,0.082,0.089,0.095,0.1,0.105,0.11,0.113,0.114,0.115,0.117
artificial.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.011,0.016,0.023,0.032,0.042,0.051,0.058,0.072,0.089,0.104,0.115,0.131,0.134,0.144,0.15,0.157,0.167,0.172,0.179,0.183,0.19
artificial.520,0.0,0.0,0.0,0.0,0.0,0.002,0.055,0.168,0.308,0.401,0.469,0.526,0.547,0.578,0.616,0.642,0.669,0.69,0.703,0.714,0.721,0.732,0.736,0.739,0.744,0.751,0.753,0.755,0.755,0.757
artificial.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.026,0.051,0.074,0.101,0.134,0.156,0.179,0.196,0.212,0.223,0.239,0.251,0.267,0.273,0.289,0.3,0.32,0.328,0.336,0.345
artificial.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.036,0.066,0.084,0.114,0.128,0.143,0.171,0.194,0.213,0.224,0.243,0.256,0.269,0.281,0.289,0.3,0.308,0.319,0.327
artificial.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.008
artificial.524,0.0,0.0,0.001,0.001,0.006,0.007,0.008,0.008,0.008,0.009,0.01,0.009,0.007,0.007,0.007,0.008,0.01,0.013,0.014,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.015
artificial.525,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.013,0.021,0.031,0.048,0.062,0.071,0.079,0.086,0.101,0.111,0.115,0.124,0.133,0.143,0.15,0.156,0.164,0.168,0.171,0.176,0.181
artificial.526,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.005,0.004,0.005,0.005,0.005,0.005,0.004,0.004,0.007,0.007,0.008,0.008,0.008,0.008,0.011,0.011,0.011,0.012,0.012,0.012
artificial.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.007,0.017,0.028,0.037,0.044,0.05,0.056,0.061,0.063,0.067,0.068,0.071,0.075,0.079,0.08,0.082,0.085,0.088,0.09,0.093,0.096
artificial.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.012,0.016,0.03,0.047,0.054,0.06,0.065,0.072,0.083,0.086,0.089,0.099,0.103,0.109,0.109,0.122,0.126,0.126
artificial.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
artificial.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.019,0.049,0.091,0.151,0.215,0.273,0.315,0.354,0.389,0.413,0.436,0.452,0.469,0.488,0.5,0.507,0.52,0.525,0.534,0.543,0.553
artificial.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.019,0.03,0.057,0.073,0.106,0.134,0.167,0.186,0.223,0.255,0.285,0.321,0.35,0.376,0.4,0.41,0.42,0.434,0.442,0.449,0.454
artificial.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.023,0.046,0.069,0.093,0.111,0.135,0.164,0.181,0.197,0.208,0.22,0.23,0.236,0.242,0.252,0.26,0.269,0.275,0.279,0.283
artificial.533,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.136,0.306,0.432,0.483,0.51,0.539,0.562,0.583,0.6,0.608,0.624,0.64,0.653,0.659,0.665,0.673,0.681,0.687,0.692,0.701,0.703,0.709,0.711
artificial.534,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.033,0.069,0.1,0.122,0.137,0.144,0.15,0.159,0.165,0.174,0.18,0.182,0.187,0.19,0.191,0.192,0.192,0.194,0.195,0.195,0.196,0.197
artificial.535,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.035,0.082,0.14,0.194,0.236,0.284,0.317,0.338,0.357,0.38,0.393,0.413,0.429,0.448,0.467,0.479,0.496,0.513,0.525,0.541,0.552,0.561
artificial.536,0.0,0.0,0.0,0.0,0.0,0.003,0.084,0.254,0.435,0.549,0.601,0.642,0.676,0.7,0.718,0.728,0.742,0.752,0.76,0.762,0.767,0.769,0.771,0.773,0.774,0.775,0.776,0.779,0.781,0.782
artificial.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.032,0.047,0.059,0.068,0.084,0.091,0.1,0.112,0.123,0.127,0.14,0.149,0.154,0.162,0.169,0.175,0.178,0.182,0.186
artificial.538,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.013,0.043,0.085,0.127,0.188,0.249,0.303,0.353,0.397,0.425,0.452,0.473,0.49,0.505,0.517,0.527,0.53,0.536,0.538,0.546,0.55,0.552,0.552
