,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.015,0.038,0.071,0.133,0.181,0.217,0.259,0.297,0.319,0.337,0.365,0.382,0.398,0.416,0.434,0.448,0.46,0.47
artificial.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.004
artificial.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.036,0.059,0.084,0.107,0.122,0.139,0.161,0.174,0.197,0.211,0.231,0.247,0.253,0.264,0.275,0.282,0.285,0.293,0.303,0.31,0.319
artificial.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.009,0.017,0.023,0.033,0.042,0.056,0.062,0.067,0.077,0.084,0.085,0.09,0.095,0.096,0.099,0.097,0.099,0.104,0.105,0.109
artificial.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.006,0.008,0.009,0.011,0.01,0.01,0.014,0.013,0.013,0.015,0.015,0.017,0.019,0.022,0.024,0.023,0.023,0.025,0.025
artificial.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.009,0.019,0.024,0.037,0.045,0.057,0.064,0.065,0.07,0.073,0.074,0.078,0.083,0.091,0.093,0.094,0.095
artificial.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.008,0.022,0.037,0.055,0.082,0.1,0.117,0.125,0.134,0.136,0.141,0.146,0.149,0.151,0.158,0.163,0.166,0.173,0.176
artificial.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.009,0.016,0.021,0.023,0.025,0.028,0.03,0.034,0.04,0.047,0.049,0.051,0.057,0.063,0.068,0.073,0.077
artificial.440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.035,0.069,0.127,0.163,0.2,0.23,0.249,0.271,0.29,0.302,0.31,0.317,0.323,0.322,0.328,0.332,0.338,0.34,0.345,0.352
artificial.441,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.019,0.05,0.13,0.226,0.329,0.43,0.496,0.554,0.591,0.62,0.648,0.675,0.691,0.7,0.712,0.722,0.733,0.743,0.747,0.751,0.756
artificial.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.016,0.025,0.035,0.053,0.058,0.069,0.083,0.099,0.11,0.115,0.128,0.14,0.147,0.151,0.159,0.169,0.174
artificial.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.012,0.016,0.023,0.025,0.029,0.034,0.036,0.038,0.04,0.041,0.045,0.046,0.046,0.05,0.055,0.055,0.055,0.057,0.058
artificial.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.042,0.075,0.114,0.151,0.19,0.23,0.267,0.297,0.323,0.352,0.366,0.393,0.406,0.416,0.428,0.436,0.442
artificial.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.016,0.058,0.12,0.178,0.23,0.274,0.32,0.356,0.39,0.421,0.462,0.479,0.5,0.517,0.533,0.545,0.555,0.564,0.573,0.579
artificial.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.029,0.05,0.081,0.102,0.126,0.149,0.165,0.177,0.188,0.198,0.203,0.209,0.214,0.215,0.219,0.224,0.228,0.232
artificial.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.009,0.016,0.021,0.022,0.025,0.03,0.037,0.039,0.043,0.05,0.056,0.061,0.063,0.07,0.073,0.076,0.077,0.077,0.08
artificial.448,0.0,0.0,0.001,0.116,0.136,0.143,0.148,0.153,0.156,0.159,0.161,0.161,0.163,0.169,0.186,0.193,0.2,0.206,0.208,0.213,0.217,0.218,0.218,0.219,0.218,0.221,0.222,0.223,0.226,0.231
artificial.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.004,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.007,0.007
artificial.450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.007,0.027,0.036,0.061,0.086,0.096,0.108,0.123,0.13,0.136,0.144,0.149,0.158,0.165,0.169,0.173,0.183,0.186
artificial.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.011,0.023,0.052,0.089,0.145,0.2,0.241,0.273,0.292,0.303,0.316,0.335,0.34,0.351,0.356,0.362,0.369,0.377,0.382,0.391
artificial.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.039,0.103,0.227,0.313,0.382,0.432,0.464,0.483,0.491,0.504,0.511,0.524,0.534,0.547,0.559,0.573,0.583,0.591,0.596
artificial.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.03,0.061,0.094,0.134,0.157,0.172,0.193,0.2,0.209,0.229,0.246,0.258,0.269,0.283,0.29,0.296,0.303,0.308,0.314
artificial.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.009,0.036,0.065,0.099,0.156,0.217,0.276,0.331,0.373,0.428,0.473,0.493,0.523,0.553,0.564,0.585,0.598,0.606,0.617,0.624
artificial.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.009,0.012,0.012,0.013,0.014,0.015,0.016,0.016,0.016,0.018
artificial.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.017,0.02,0.027,0.036,0.046,0.056,0.066,0.077,0.09,0.095,0.103,0.115,0.119,0.124,0.127,0.135,0.139,0.14,0.14
artificial.457,0.0,0.0,0.0,0.005,0.006,0.006,0.009,0.011,0.012,0.014,0.015,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.016,0.017,0.016,0.016,0.016,0.016,0.016
artificial.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.009,0.013,0.022,0.029,0.037,0.042,0.046,0.05,0.055,0.065,0.073,0.074,0.076,0.079,0.081,0.083
artificial.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.009,0.015,0.019,0.021,0.025,0.029,0.031,0.032,0.032,0.036,0.039,0.041,0.045,0.048,0.05,0.053
artificial.460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.009,0.021,0.038,0.069,0.091,0.124,0.15,0.169,0.195,0.21,0.221,0.228,0.244,0.251,0.264,0.273,0.283,0.3,0.31,0.317
artificial.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.013,0.033,0.055,0.086,0.105,0.118,0.128,0.135,0.144,0.153,0.161,0.168,0.169,0.176,0.181,0.184,0.186,0.193,0.195
artificial.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.006,0.011,0.016,0.018,0.021,0.025,0.031,0.035,0.035,0.038,0.041,0.043,0.045
artificial.463,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.006,0.01,0.013,0.019,0.029,0.044,0.068,0.111,0.141,0.18,0.209,0.231,0.256,0.277,0.299,0.312,0.325,0.342,0.363,0.374,0.396,0.408
artificial.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.009,0.02,0.039,0.067,0.091,0.128,0.143,0.164,0.186,0.201,0.218,0.227,0.239,0.255,0.27,0.276,0.286,0.298
artificial.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.019,0.056,0.092,0.123,0.15,0.168,0.188,0.197,0.204,0.216,0.23,0.233,0.24,0.243,0.246,0.252
artificial.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.029,0.044,0.055,0.081,0.107,0.129,0.149,0.172,0.193,0.211,0.223,0.234,0.248,0.262,0.27,0.278
artificial.467,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.007,0.012,0.018,0.035,0.045,0.054,0.066,0.08,0.093,0.099,0.107,0.116,0.128,0.136,0.148,0.161,0.172,0.184,0.189,0.193,0.199
artificial.468,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.009,0.013,0.021,0.025,0.033,0.044,0.056,0.06,0.073,0.079,0.082,0.092,0.102,0.108,0.114,0.12,0.128,0.133,0.136,0.141,0.147
artificial.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.019,0.045,0.09,0.141,0.192,0.232,0.275,0.305,0.322,0.331,0.342,0.351,0.36,0.368,0.383,0.397,0.399,0.402,0.41
artificial.470,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.008,0.014,0.022,0.028,0.032,0.038,0.048,0.055,0.057,0.06,0.069,0.075,0.082,0.089,0.095,0.096,0.1,0.103,0.107,0.113,0.115,0.117
artificial.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.014,0.027,0.041,0.054,0.063,0.074,0.081,0.089,0.099,0.114,0.123,0.126,0.134,0.138,0.145,0.153,0.153
artificial.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.051,0.091,0.139,0.191,0.23,0.266,0.29,0.307,0.334,0.351,0.368,0.376,0.391,0.402,0.408,0.418,0.429,0.44,0.444,0.45,0.454
artificial.473,0.0,0.0,0.0,0.01,0.012,0.014,0.015,0.015,0.015,0.015,0.022,0.029,0.032,0.036,0.036,0.038,0.041,0.042,0.042,0.042,0.043,0.045,0.046,0.047,0.049,0.049,0.05,0.05,0.051,0.051
artificial.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.014,0.031,0.042,0.047,0.054,0.066,0.066,0.071,0.073,0.074,0.081,0.082,0.083,0.091,0.092,0.096,0.101,0.103,0.108,0.112
artificial.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.015,0.078,0.171,0.233,0.278,0.309,0.345,0.375,0.4,0.403,0.422,0.442,0.455,0.461,0.471,0.478,0.488,0.493,0.497,0.511,0.519
artificial.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.005,0.005,0.006,0.007
artificial.478,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.008,0.008,0.007,0.007,0.008,0.007,0.008,0.008,0.008
artificial.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.064,0.117,0.177,0.212,0.252,0.282,0.289,0.306,0.318,0.33,0.336,0.341,0.343,0.348,0.35,0.354,0.356,0.356,0.356,0.358,0.358
artificial.480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.012,0.016,0.023,0.033,0.039,0.044,0.046,0.049,0.053,0.057,0.058,0.059,0.063,0.065,0.066,0.072,0.072
artificial.482,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.043,0.147,0.276,0.419,0.521,0.608,0.672,0.732,0.769,0.796,0.839,0.859,0.883,0.891,0.9,0.909,0.914,0.915,0.919,0.919,0.92,0.925
artificial.483,0.0,0.0,0.0,0.094,0.115,0.125,0.137,0.142,0.143,0.148,0.15,0.15,0.153,0.156,0.161,0.161,0.163,0.169,0.17,0.172,0.172,0.175,0.18,0.183,0.184,0.187,0.187,0.19,0.192,0.195
artificial.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.064,0.194,0.335,0.445,0.553,0.622,0.683,0.722,0.749,0.771,0.789,0.8,0.815,0.823,0.829,0.837,0.839,0.845,0.846,0.849,0.849,0.851
artificial.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.016,0.043,0.094,0.139,0.188,0.239,0.271,0.297,0.319,0.335,0.352,0.361,0.376,0.39,0.397,0.4,0.408,0.418,0.425
artificial.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02,0.058,0.122,0.179,0.245,0.308,0.348,0.396,0.42,0.429,0.439,0.453,0.465,0.479,0.486,0.494,0.499,0.504,0.505
artificial.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.052,0.137,0.181,0.247,0.298,0.345,0.368,0.391,0.405,0.424,0.445,0.46,0.481,0.488,0.497,0.515,0.525,0.534,0.537,0.544,0.551
artificial.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.021,0.047,0.083,0.128,0.168,0.203,0.225,0.248,0.265,0.276,0.284,0.297,0.309,0.323,0.334,0.345,0.357,0.362
artificial.489,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.016,0.02,0.023,0.027,0.027,0.028,0.029,0.029,0.031,0.035,0.038,0.042,0.044,0.044,0.048,0.049,0.05,0.051,0.051,0.051
artificial.490,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.006,0.013,0.025,0.049,0.073,0.109,0.143,0.171,0.185,0.221,0.239,0.254,0.263,0.274,0.286,0.294,0.301,0.306,0.311,0.317,0.329
artificial.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.061,0.123,0.17,0.213,0.263,0.291,0.317,0.334,0.345,0.363,0.376,0.386,0.393,0.4,0.406,0.417,0.43
artificial.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.014,0.029,0.036,0.041,0.057,0.066,0.072,0.082,0.089,0.096,0.104,0.109,0.113,0.115,0.118,0.12
artificial.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.01,0.01,0.01,0.013
artificial.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.027,0.048,0.077,0.114,0.164,0.201,0.238,0.292,0.336,0.376,0.4,0.432,0.46,0.485,0.504,0.53,0.546,0.556
artificial.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.005,0.012,0.023,0.033,0.039,0.048,0.056,0.06,0.069,0.075,0.08,0.085,0.093,0.098,0.101,0.105,0.111,0.113,0.116,0.115
artificial.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.008,0.009,0.009,0.013,0.019,0.024,0.032,0.034,0.037,0.043,0.046,0.052,0.056,0.06,0.061,0.065
artificial.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.028,0.068,0.093,0.11,0.125,0.142,0.159,0.172,0.189,0.194,0.197,0.208,0.213,0.217,0.221
artificial.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.205,0.408,0.506,0.534,0.548,0.568,0.587,0.599,0.618,0.636,0.648,0.66,0.675,0.684,0.694,0.702,0.708,0.718,0.726,0.731,0.734,0.739
artificial.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.014,0.028,0.052,0.086,0.122,0.152,0.19,0.223,0.25,0.28,0.295,0.32,0.34,0.363,0.378,0.393,0.403,0.409,0.414
artificial.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.008,0.017,0.026,0.04,0.058,0.08,0.099,0.122,0.137,0.157,0.172,0.185,0.196,0.204,0.214,0.223,0.229
artificial.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.02,0.039,0.069,0.09,0.105,0.127,0.15,0.162,0.172,0.177,0.192,0.205,0.212,0.219,0.227,0.234,0.237,0.24,0.241
artificial.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.013,0.023,0.035,0.043,0.051,0.062,0.071,0.076,0.088,0.1,0.118,0.123,0.129,0.144,0.15,0.157,0.159,0.165,0.176
artificial.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.057,0.123,0.167,0.19,0.214,0.247,0.266,0.281,0.296,0.313,0.322,0.335,0.339,0.339,0.353,0.359,0.367,0.374,0.376,0.382,0.389,0.397
artificial.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.035,0.122,0.259,0.382,0.499,0.562,0.613,0.656,0.684,0.703,0.711,0.727,0.747,0.757,0.767,0.772,0.781,0.795,0.803,0.805
artificial.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.043,0.121,0.256,0.385,0.454,0.489,0.504,0.518,0.531,0.541,0.548,0.554,0.559,0.56,0.565,0.568,0.57,0.572,0.574,0.578
artificial.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.048,0.103,0.196,0.3,0.391,0.458,0.517,0.553,0.59,0.613,0.635,0.651,0.672,0.681,0.696,0.703,0.711,0.713
artificial.507,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.038,0.064,0.079,0.098,0.123,0.151,0.198,0.253,0.311,0.371,0.435,0.48,0.518,0.553,0.573,0.593,0.61,0.624,0.639,0.649,0.658,0.672,0.681
artificial.508,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.02,0.063,0.123,0.197,0.264,0.309,0.345,0.369,0.386,0.398,0.409,0.416,0.423,0.429,0.436,0.437,0.442,0.445,0.448,0.451
artificial.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.007,0.007,0.01,0.012,0.012,0.012,0.012,0.013,0.013,0.013,0.014,0.013,0.013,0.013
artificial.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.019,0.037,0.072,0.099,0.132,0.15,0.169,0.186,0.198,0.209,0.224,0.229,0.233,0.24,0.244,0.249
artificial.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.006
artificial.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.019,0.04,0.087,0.148,0.2,0.256,0.3,0.342,0.375,0.395,0.413,0.437,0.449,0.46,0.478,0.489,0.498
artificial.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.113,0.235,0.366,0.436,0.478,0.489,0.494,0.495,0.497,0.497,0.497,0.498,0.498,0.499,0.501,0.501,0.501,0.501,0.502,0.502,0.501
artificial.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.021,0.023,0.024,0.025,0.029,0.036,0.048,0.058,0.066,0.07,0.076,0.081,0.088,0.09,0.092,0.095,0.099,0.103,0.103,0.106,0.109
artificial.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.018,0.034,0.042,0.051,0.066,0.087,0.099,0.119,0.131,0.136,0.146,0.153,0.159,0.17,0.176,0.183,0.194,0.207,0.215
artificial.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.018,0.023,0.033,0.041,0.053,0.068,0.079,0.093,0.104,0.119,0.13,0.142,0.153,0.165,0.174,0.181
artificial.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005
artificial.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.009,0.016,0.024,0.046,0.068,0.093,0.131,0.16,0.19,0.213,0.232,0.247,0.263,0.278,0.3,0.311,0.327
artificial.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.033,0.054,0.072,0.089,0.104,0.119,0.133,0.146,0.155,0.168,0.179,0.185,0.192,0.2,0.207,0.209,0.214,0.217
artificial.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.01,0.029,0.067,0.122,0.174,0.218,0.255,0.282,0.308,0.324,0.34,0.35,0.362,0.367,0.37,0.38,0.386,0.388,0.39,0.394
artificial.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.022,0.039,0.053,0.071,0.09,0.098,0.108,0.122,0.129,0.136,0.144,0.154,0.166,0.175,0.184,0.191,0.199,0.203,0.21
artificial.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.029,0.052,0.078,0.1,0.114,0.131,0.141,0.147,0.158,0.167,0.172,0.177,0.182,0.184,0.189,0.188,0.19,0.191
artificial.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.524,0.0,0.0,0.0,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.009,0.012,0.015,0.016,0.017,0.019,0.019,0.019,0.019
artificial.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.026,0.045,0.067,0.083,0.116,0.147,0.177,0.208,0.249,0.275,0.297,0.318,0.337,0.351,0.364,0.373,0.382,0.387,0.394
artificial.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.004,0.005
artificial.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.02,0.056,0.11,0.203,0.301,0.402,0.455,0.51,0.532,0.562,0.588,0.598,0.619,0.624,0.64,0.65,0.662,0.669,0.674
artificial.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.019,0.034,0.047,0.059,0.074,0.091,0.103,0.125,0.141,0.156,0.17,0.194,0.206,0.223,0.235
artificial.529,0.0,0.0,0.0,0.003,0.003,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
artificial.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.023,0.05,0.087,0.118,0.147,0.189,0.226,0.258,0.293,0.32,0.351,0.378,0.396,0.421,0.428,0.439,0.456
artificial.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.021,0.055,0.071,0.089,0.113,0.127,0.141,0.159,0.174,0.184,0.189,0.197,0.204,0.208,0.215,0.221,0.224,0.232,0.235,0.237
artificial.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.012,0.017,0.021,0.024,0.027,0.029,0.036,0.037,0.045,0.046,0.048,0.049,0.049,0.049,0.05,0.051
artificial.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.013,0.02,0.04,0.083,0.17,0.248,0.299,0.342,0.371,0.386,0.406,0.42,0.425,0.437,0.442,0.45,0.454,0.458,0.462
artificial.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.035,0.071,0.119,0.155,0.185,0.211,0.224,0.24,0.254,0.264,0.281,0.289,0.296,0.304,0.315,0.323,0.332,0.335
artificial.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.008,0.015,0.03,0.057,0.104,0.155,0.194,0.235,0.276,0.304,0.328,0.349,0.371,0.387,0.408,0.418,0.428,0.449,0.458,0.467
artificial.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.013,0.057,0.106,0.159,0.215,0.252,0.271,0.291,0.307,0.331,0.337,0.347,0.363,0.369,0.376,0.383,0.385,0.393,0.397
artificial.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.006
artificial.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.008,0.014,0.016,0.02,0.031,0.043,0.051,0.066,0.087,0.112,0.135,0.154,0.175,0.193,0.209,0.218,0.226,0.23,0.235
