,Fold n°1,Fold n°2,Fold n°3,Fold n°4,Fold n°5,Fold n°6,Fold n°7,Fold n°8,Fold n°9,Fold n°10,Fold n°11,Fold n°12,Fold n°13,Fold n°14,Fold n°15,Fold n°16,Fold n°17,Fold n°18,Fold n°19,Fold n°20,Fold n°21,Fold n°22,Fold n°23,Fold n°24,Fold n°25,Fold n°26,Fold n°27,Fold n°28,Fold n°29,Fold n°30,Fold n°31,Fold n°32,Fold n°33,Fold n°34,Fold n°35,Fold n°36,Fold n°37,Fold n°38,Fold n°39,Fold n°40,Fold n°41,Fold n°42,Fold n°43,Fold n°44,Fold n°45,Fold n°46,Fold n°47,Fold n°48,Fold n°49,Fold n°50
CD4negCD8negTcells_151Eu_p38_IFNa,-1.3896101260292573,-3.3893203991990566,-2.62104464482565,-4.183262966317136,-7.250223496411548,-3.616014422609033,-2.7642084335342165,-2.737179450137205,-2.2357526050790955,-4.896315814979353,-0.9339289281816066,-4.980814417571133,-1.8606738034801047,-3.392398824404921,-15.722981588317083,-0.8497779770325624,-3.667059766315214,-2.54476305970231,-2.5899881074972777,-13.084471505700844,-1.2276144203853967,-4.785685605397799,-2.7155928992554648,-3.0590033372178644,-2.6761753926776595,-2.356678358848753,-3.6697457067791417,-2.725885085206597,-3.4976812768395313,-4.3901063312338096,-2.1395858016849263,-3.762924980704073,-2.152969328113693,-2.9749329726242446,-5.594577434623919,-1.1313325671601542,-2.5584504086903226,-3.072451851722711,-1.849523649403562,-8.364725099431354,-3.9777944081418783,-4.8202032474653995,-4.774886764170994,-2.782394152280771,-6.007840356896113,-2.0032174157467306,-3.735947249744969,-1.230921848381768,-2.1992698226497356,-3.981440605875363
CD4negCD8negTcells_151Eu_p38_unstim,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CD4negCD8negTcells_153Eu_STAT1_IFNa,-1.3184990498499296,-13.617753713762816,-6.882164532948565,-1.2560890106286766,-2.4681928219103977,-8.295192352710872,-10.48429037475626,-5.296742601109725,-0.0,-1.435874909280079,-2.7411860216157304,-10.814802256146423,-4.797106112273988,-0.15104251173489752,-7.928787606687557,-2.9803297065079972,-7.9423522312878605,-7.812605819747903,-0.4604719409609256,-0.0,-6.318546544388596,-12.344297572597394,-3.8923168207908465,-1.0438007342794469,-0.265976386618899,-4.824918578164382,-11.330821034739069,-8.327542622966266,-0.6668270724384863,-0.0,-5.373286393203792,-14.28593160960278,-3.1836209803566033,-0.23843177279689387,-1.5463645043435854,-2.8838969352869026,-14.524518845273366,-4.2533375025718785,-0.0,-4.59334029866462,-8.208297322133607,-13.559699833308763,-12.22709874918708,-0.20006681071588966,-1.513696226781622,-2.5085658838355642,-15.489299153271832,-3.004089369595062,-0.7972271698098912,-2.2646458785064767
CD4negCD8negTcells_153Eu_STAT1_IL246,0.0,0.0,0.0,0.0,0.3811008647336651,0.08337919487220115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898772625003114,0.0,0.0,0.0,0.0,1.1414533552398003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20381721886603102,0.0,0.0,0.0,0.0,0.676396346220251,0.0025042192279156076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4negCD8negTcells_153Eu_STAT1_unstim,-0.0,-0.0,-0.0,0.0,-0.38109151716913503,-0.08337302827110168,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.9898895075132458,-0.0,-0.0,-0.0,0.0,-1.1414645342214247,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.20382837026450662,-0.0,-0.0,-0.0,0.0,-0.6764018524762545,-0.002497718371551843,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
CD4negCD8negTcells_154Sm_STAT3_IFNa,2.5836000112259043,0.0,0.0,-0.0,3.9566317456629805,0.0,-0.0,1.7914074523028793,2.601566048332622,0.0,0.867604348527575,0.7417158353163892,1.009127921318657,1.7792712340027552,-0.0,1.3105821378993376,0.8498033686283021,1.2859533649909871,1.146647942533877,0.6921972069667628,0.8221242116747404,-1.3808812354176903,2.210665416063678,1.1418514528552555,2.084001089168898,1.924662779361216,-0.0,0.0,1.5127738087067681,1.2182339043168664,0.0,-1.0831635079139899,2.39206701697005,0.0,6.558930016066328,0.2799576121685632,0.8239470453325671,2.015317558400309,2.3923394032657668,-0.24224845028182224,2.0883308287269715,-1.883300026428175,-1.3087112872869915,1.656446434547455,0.4514066114362522,3.533591494435469,-0.6235375162992614,0.8741783698256036,1.7493779880867033,0.2896065912258946
CD4negCD8negTcells_154Sm_STAT3_IL246,-3.10140660233194,-10.038714550188285,-3.1284955030402477,-0.0,-3.160167711344098,-4.58507839520123,-6.695054113880746,-4.584542916836572,-1.2419833578245276,-3.194381988580019,-2.8487527610766503,-8.039712423360578,-3.7677684002599765,-0.5609887495919685,-4.376546766984276,-4.098664531020105,-6.0978678027903195,-5.039111893756273,-0.0,-3.2958754763602345,-3.446831706302959,-13.24947839133921,-3.1666296850406432,-0.170097945155746,-1.8464676576972692,-3.319758383635469,-9.008025027016101,-4.9428968627365695,-1.543465690986907,-1.0846714120331804,-4.793898558248971,-7.275740201397896,-2.694612205143677,-0.0,-6.052047486524688,-4.342124872113072,-6.356159606894432,-4.00261595034058,-0.0,-6.792057626206091,-0.16380707840972084,-14.553389189760193,-7.791706268440179,-0.6734423075190572,-6.454650510652835,-2.571589460649202,-10.3248022220569,-2.2764336659939484,-0.6378988615020793,-3.8735952290617246
CD4negCD8negTcells_154Sm_STAT3_unstim,-0.8848952022025028,-0.0,-0.0,0.0,-2.703793724472549,-2.4282213130833403,-0.2892542927837072,-0.0,0.0,-0.4500430948839022,-0.3221057990529899,-0.9971532672558318,-0.0,0.0,-3.5900227814487913,-0.43183549639146523,-0.3265745603389858,-0.0,0.0,-3.540973309469964,-0.9002910094474723,-0.6688132356360785,-0.0,0.0,-0.10285856415699161,-1.5512776046594707,-0.6356218443027145,-0.0,0.0,-0.3972328687828726,-0.18022250953142294,-0.6910552007112483,-0.0,0.0,-1.9868697798880106,-0.3013188733105314,-0.43900154176040823,-0.0,-0.0,-3.211505693251777,-2.1778663735915718,-0.7737766890807284,0.0,0.0,-0.1068747178054919,-1.3006993650626724,-0.0,-0.0,0.0,-0.3958768712599125
CD4negCD8negTcells_155Gd_S6_IFNa,0.0,-0.0,0.07585621663952863,0.2755324113565953,0.0,0.0036915870340772585,0.0,0.0,0.0216794492487503,0.0,0.0,0.0,0.0,0.34487132407983057,0.0,0.0,0.0,0.01533822932708759,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058885325337541,0.45926395191968084,0.0,0.1403603520178379,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736276048835002,0.5524932422604995,0.0,0.0,0.0617312081861729,-0.0,0.0,0.0,0.0
CD4negCD8negTcells_155Gd_S6_IL246,-0.0,-0.0,-0.0,0.0,-0.8905287941568573,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.085638099588704,-0.0,-0.0,0.0,-0.0,-3.4872101059975575,-0.0,-0.10424512033212974,0.0,-0.0,-0.0,-0.0,-0.21245589685897126,-0.0,-0.0,-0.0,-0.0,-0.20779802009909326,0.0,-0.0,-0.8215113737112655,-0.0,-0.0,0.0,-0.0,-0.8807892521989602,-0.27415456775762714,-0.0,-0.0,-0.0,-0.26593290778381984,-0.0,-0.0,-0.0,-0.0,-0.0
CD4negCD8negTcells_155Gd_S6_unstim,-0.0,-0.0,-0.0,-0.15629709156953805,-1.7629377603539957,0.0,0.0,-0.8401832359723513,-0.5120861853705245,-2.1144887309478704,-0.0,0.0,-0.42346813043892745,-0.22027914885101388,-1.7952107088028026,-0.0,-0.0,-0.42032267615403995,-0.0,-2.0604244915096954,-0.0,0.0,-0.0,-0.3515295883959001,-1.531629762759927,-0.21423336578927235,-0.0,-0.0,-0.3821338243424226,-1.9932365524536417,-0.0,0.0,-0.41457241018432056,-0.4763083930669499,-1.641340084209655,-0.0,-0.03361606115858674,-0.0,-0.2051755227291255,-2.518316471783791,-0.0,-0.0,-0.29489993819976773,-0.0,-2.6127486094994907,-0.45668507678803977,0.0,-0.0164023171865711,-0.09857975924828229,-1.915456356913145
CD4negCD8negTcells_156Gd_IkB_IFNa,0.4750198879000614,0.47563904517198324,0.0,0.2682431486007343,0.0,1.3635419598943694,0.4361009438479241,0.0,0.13897582873593312,0.0006599715559809587,0.0,0.7884990087839022,0.0,0.7146152674623566,-0.0,0.29210031621777455,0.6706385036235789,0.0,0.0,0.0,0.371629885254271,0.9877829793830673,0.0,0.0022163554438181213,0.0,0.5457391037588406,0.5587857001924688,0.0,0.5857461253235318,0.0,0.6872615982756344,0.20475716550578046,0.0,0.0,0.3018681931376328,0.3923021027753746,0.6095258403997702,0.0,0.0,0.0,0.8581008135366662,1.236507638132438,0.0,0.06224572560994456,0.3250120120889731,1.1050748321560215,0.8964693256296302,0.0,0.0,0.0
CD4negCD8negTcells_156Gd_IkB_IL246,0.0,0.7568428794448776,0.0,1.158747333973472,0.0,1.2013376034733176,0.16949608076302292,0.0,0.408438216774648,0.0,0.0,0.8477100218529123,0.0,0.846936905543928,0.2632581597775728,0.0,0.2544727536504626,0.0,0.0,0.45877352526738435,0.20785103165764182,0.0,0.0,0.20522220725849735,0.0,0.6352216158861129,0.0,0.0,0.8859886680853395,0.0,0.27126183727023306,0.0,0.0,0.2969801630965851,0.22142978468627353,0.0,0.871757279025174,0.0,0.0,0.2457960157480822,0.9396030122307265,0.5565156326864173,0.0,0.1860093283612435,0.0,0.547974202734411,0.8497480285233376,0.0,0.13931890007912887,-0.0
CD4negCD8negTcells_156Gd_IkB_unstim,-0.38286787051863264,-1.3249198790288,-0.0,-0.6819665800681854,-1.3136626920363417,-1.1240268250502854,-0.6723747787079171,-0.0,-0.458817741047399,-1.1374914715644697,-0.0,-1.944587378513861,0.0,-0.8332579040662095,-3.5067900678795083,-0.16820069754952904,-0.7942669731984946,-0.0,-0.0,-4.359789754432898,-0.860531161516277,-0.6039207708150415,-0.0,-0.33193833915187865,-0.1282563632778005,-0.9920578491249583,-0.34166693708891654,-0.0,-0.8937428680811965,-0.43443869766341653,-0.8359704601653001,-0.40925485186482724,-0.0,-0.3260041142980637,-2.217696145273553,-0.301018557330305,-1.5284480597343948,-0.0,-0.0,-2.1438737249411073,-1.0308465347113893,-2.3827399490168295,-0.0,-0.2129289602775051,-1.756260581793621,-1.1246058760192343,-1.6967344735437475,-0.0,-0.0,-0.0
CD4negCD8negTcells_159Tb_MAPKAPK2_IFNa,0.8408879491919344,1.5383276864828148,0.6217971445310178,1.5902452775251161,1.3264997186242649,2.2322208500740035,1.1398123946717515,1.071199028921705,0.5590563088908386,0.9168922712140685,0.1788188460783215,2.7950432946132815,0.5799202622263316,1.0788303199788527,4.146978881072328,0.4517109108364136,1.7214985171849146,0.8288210532820944,0.5734553853703307,3.775004100193346,0.714425294990321,2.886342610335327,0.9191813154725729,0.5958594873049408,0.4193514778209598,1.3462349192402676,1.2514686240424597,1.0546738681293106,1.076036502341885,0.8936966753925661,1.0804626760898932,1.224154018905367,0.8602765099561718,0.839819365897967,1.2717681748535419,0.5903323312048189,1.1626663827896835,1.1380721538464609,0.2719893141986136,1.8158655962715549,2.145967193388868,2.225750412570654,1.5057001835576014,1.1590751283546619,0.9462212289049152,1.6595431002628884,1.9092311753940256,0.0,0.5676771873014563,0.2005995706480537
CD4negCD8negTcells_159Tb_MAPKAPK2_IL246,-0.0,-0.25757459179035175,-0.6307451887750671,-0.0,-2.6336346916272433,-0.21907072447493406,-0.17668251334843102,-0.0,-0.01697056224740652,-1.125014562836999,-0.0,-0.28354442326042073,-0.2128656778248752,-0.22379196822528358,-4.655318565633625,-0.0,-0.0,-0.5005637359588982,-0.0,-5.946065235389823,-0.0,-2.5597548726544797,-0.0,-0.0,-0.13382201241812755,0.0,-1.8617978984877304,-0.7997414834854123,-0.4897952119755561,-0.0,-0.0,-1.6166785248322515,-0.0,-0.0,-2.4484955253603333,-0.0,-2.480214524358092,-0.0,-0.0,-1.6322020969084212,-0.0,-2.1481630052207072,-0.8691578752441669,-0.0,-1.8639473714694046,-0.0,-0.6256879992305521,-0.0,-0.0,-0.5715944029836509
CD4negCD8negTcells_159Tb_MAPKAPK2_unstim,0.0,0.8783607950073231,0.0,0.6829002854212224,0.6436246534570182,0.0,0.0,0.0,0.0,1.4055289511114242,0.0,0.0,0.0,0.3441880610192984,4.42905623435738,0.0,0.0,0.0,0.19860492266210533,1.4435864939977041,0.0,1.2018995967445085,-0.0,0.2539917399328696,0.3461842894508241,-0.0,0.7865942040819465,0.0,0.7425941981072341,0.8643022034575172,-0.0,0.8896309456922243,0.0,0.4932506534362875,0.9565476051252207,0.0,1.1095018603892883,-0.0,0.05284582821254743,3.551021202236701,-0.0,0.3473465781047244,0.07894487395580255,0.0,2.3185677394896915,-0.0,1.0035091914787833,0.0,0.0,1.3514938145762958
CD4negCD8negTcells_166Er_NFkB_IFNa,1.8190982945986351,2.61851422897898,0.9585022421670142,0.4426367991453462,2.8063364365275953,5.477840883741168,1.852482035269904,0.919843725523777,1.428604487347246,0.44920225392970253,1.5934330361449693,4.305676124234692,0.41011467216945996,0.5777771935717789,3.6000325640358892,2.3245510998125427,3.2450472449097063,0.0,0.42757573740866206,2.374783263720226,1.673048925425955,3.683706481299185,1.236283201365225,0.18038063326988302,1.7833209013178533,3.815115645577226,1.170613790710093,1.6096593500921714,1.834657732026016,0.4116376306757501,3.7146512226357005,1.1495805222932018,0.6698912118024946,0.17201185473077868,2.969328217615473,2.2688418044072742,2.11838552495899,1.2273563380626247,0.0,3.3551807901884403,4.436364289167631,5.118787987757281,0.4146379937235042,0.0823864123467903,2.5373493097890325,2.9821320067822765,2.0620830713514704,0.602552365752416,0.10955355382441025,2.0253033077585556
CD4negCD8negTcells_166Er_NFkB_IL246,0.0,3.6909362867189075,1.1471479498113926,1.373585790931292,1.6935827108539336,4.943207816730306,3.248035468593606,0.0,0.6549631795606714,0.5919300514048434,1.0737975865860578,4.315394747020475,0.0,1.4366416484495328,0.025797424477577987,1.6854540044087,2.8029022608575613,0.0,0.7961022655630802,2.384339027334629,0.5437429489097986,3.3459128613120326,1.4396308050726287,0.6201392236291736,1.0404773083463763,1.883967803331466,1.495113767134665,1.8557981715231626,1.3964652488953542,0.5548606827223468,3.121446291178971,1.450784323712199,0.0,0.5670101256264455,1.2818437065456636,1.2290647131474512,2.9472411662676876,0.7386837818079036,0.02157058251133551,2.2761499748488143,1.7822583716142701,8.950741998233761,0.0,0.03319606032807896,1.123959965685078,0.8655417729405769,3.8988058205418623,0.7243247893906004,0.5209019400859629,0.4066785189100396
CD4negCD8negTcells_166Er_NFkB_unstim,-5.464703238242022,-17.967543491443244,-8.855925786758077,-17.204798526101403,-19.960512836100566,-14.949208566660813,-12.014960225687288,-9.190685308622438,-9.88343115447204,-17.06326150478069,-5.482490078961393,-16.447325918517695,-6.974709838743682,-14.576635377037181,-44.32315634365181,-6.813764427862183,-11.29141021329848,-9.549910109232261,-10.533465093546003,-40.68602739917871,-6.44275513517408,-20.522201235965728,-9.066845508346468,-11.68986152662355,-10.305054062490347,-7.474059302757953,-15.335374400211764,-11.815689951605885,-15.303917806880037,-13.66798528726356,-9.758423919811074,-15.921798005000875,-6.451272372003268,-11.497898919090462,-22.241278373425992,-6.168643706849871,-17.358196695615586,-8.544076320639912,-6.656899380961656,-29.83887835574179,-10.127323854416867,-23.555807827909177,-16.26441091251482,-10.313724166511971,-21.091259346502582,-6.61411708425327,-19.66375053381617,-6.533036774306445,-8.514033125701765,-12.909987499087425
CD4negCD8negTcells_167Er_ERK_IFNa,0.47684984855084095,0.0,0.0075072868263484195,1.055888040218128,1.7481101656275728,1.854426215836807,0.4452682152875491,0.0,0.6197903408258563,1.0542193895550411,0.32868864005992743,0.6038954426313541,0.0,0.7395029135001732,3.2511317677606235,0.19263009183438895,1.3908506946270334,0.0,0.26323800593553826,2.7722410425809523,0.0,1.7300053130169937,0.22829282594535216,0.5012943964577793,0.4608923948819381,0.4411486107425399,1.1857586254257373,0.006707300197276218,0.8639719569502627,0.5730656021182107,1.413943373415159,0.0,0.0,0.5724712740875084,1.279939521662951,0.7626328688575019,-0.0,0.1642804709463721,0.0,1.8262273971763912,0.4119297841358265,1.9318207038547046,0.02453728503714237,0.5449714294243809,2.091533959338209,1.415011193177503,0.0,0.0,0.35333740747578085,0.7752228927718253
CD4negCD8negTcells_167Er_ERK_IL246,-0.0,0.462384374192558,0.0,0.0,-0.17877334656225258,0.0,0.8687282034996653,-0.0,0.0,-0.0,0.0,0.0651759384792792,-0.0,0.0,-0.0,0.0,0.4740602642761785,-0.0,0.0,-0.0,0.0,-1.0850355792234398,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.090475175455465,0.0,0.0,0.0,0.0,0.0,-0.0,0.666255895418213,-0.0,-0.0,0.0,-0.0,0.4152640469801806,0.0,0.0,0.0
CD4negCD8negTcells_167Er_ERK_unstim,0.0,-3.7881436665269113,-1.1939659047194067,-2.336054144001404,-3.173064373533468,-0.5316319134834788,-2.22635786567379,-1.2485034566786943,-0.5731704927113374,-2.047294739910651,0.0,-3.1609435533375505,-0.6419945777252669,-1.443175037733728,-9.845159758111219,0.0,-2.635664508154916,-1.4226517077732295,-0.46902794322006147,-9.820498455897198,0.0,-3.848300938329029,-1.9412252320195644,-1.0089795653575757,-0.8689984970571942,-0.0,-2.5598008277792643,-2.6799259093048033,-1.3098927692060511,-1.779427737087125,-0.0,-2.3224567339108666,-0.7177657837929671,-0.8891433298492307,-3.04526422219278,-0.0,-3.726372771257772,-1.2161799585170059,-0.0,-5.426668759144147,-0.0,-4.03546116829095,-3.82996915433753,-0.30817513153618153,-3.8671438691363793,0.0,-3.7993179361584444,-0.531547082061095,-0.30003491396838883,-1.3930690146866769
CD4negCD8negTcells_168Er_STAT6_IFNa,-0.5248921284583676,-7.23914840830299,-2.774068430361963,0.0,-4.077171527079242,-2.067671277806489,-5.179218783724594,-3.1008311638108825,-0.0,-0.9537794648563722,-0.6291469051373422,-5.883704590557921,-2.934185351584319,0.0,-6.264541992201682,-0.4559675841449515,-3.435794456892187,-4.5157153610255305,-0.0,-5.667403573133424,-3.1713838842671667,-8.477100965619243,-1.8477800972922778,-0.0,0.0,-1.0914849702877816,-6.434922822454566,-3.6765263621452395,-0.0,-0.569710970676018,-1.6682163082590737,-8.435389411073302,-1.3790646665943724,0.0,-3.082472034191093,-0.97483902578268,-6.731818744947826,-2.1973093753165704,0.0,-5.583777748003539,-1.2186111598819136,-9.237462145474364,-8.31849407912026,-0.0,-0.9509121758144367,-0.13109381166289588,-9.858472277766342,-1.1257579125642614,-0.0,-0.8564499375952512
CD4negCD8negTcells_168Er_STAT6_IL246,-3.491710439744069,-3.4753167621218988,-4.8559389870267795,-1.9363721676644987,-9.23761067339525,-7.9684776786307845,-5.228285726455496,-3.0009202252834974,-2.575099937301586,-4.50241791945508,-1.5299168561559506,-5.703723968136397,-3.8128332063880195,-3.7098939883973117,-11.245548238312411,-2.6142488762936327,-5.009803801821295,-3.401749390276331,-2.158743071671111,-7.661884609908298,-5.200684665633047,-12.52464858810665,-1.7106594753266218,-1.520396776683239,-1.2935530920830933,-3.4805616273181705,-7.562843135507101,-3.647474229328662,-4.094227105547655,-3.3431661446096714,-4.727043892193199,-8.828549274506203,-1.5935393731982985,-1.664869595247649,-8.752756349677155,-2.8547653409287768,-3.8081489021894748,-4.049846691466463,-1.3503947769328903,-7.114558537334888,-7.205349424578892,-8.270668174891124,-6.367580478345665,-4.54991298009091,-3.789868977288746,-5.030284052363498,-4.82115470467217,-1.799379182202792,-1.9302731185812803,-3.382954617538807
CD4negCD8negTcells_168Er_STAT6_unstim,0.0,-7.944785930574749,-3.2011081434960484,-1.4409193751265816,-2.5765187518505663,-0.0,-4.2826210765022275,-3.6189153167682178,-0.1338341765079762,-2.1439751493197123,0.0,-6.530645560114593,-2.158723437987952,-0.6520131176568265,-6.864768551176621,0.0,-4.156688889090994,-4.119886974003733,-0.5345553416681634,-6.863190467651925,0.5829134616822462,-4.67886271072082,-5.024738213107934,-0.5265743306296334,-1.3785445784927999,-0.0,-4.337500021975054,-5.981338123260716,-0.5344803621229497,-1.8306825917489467,-0.0,-4.726735007332671,-2.630450506292151,-0.4528683988295821,-2.1612479896009344,0.0,-7.8627573717338,-3.540080777482665,0.0,-4.504912491749513,0.0,-7.4000867659696095,-7.170239815458865,-0.0,-3.9291197332669787,0.0,-8.466791403939025,-2.097655568010322,-0.0,-1.297731723627382
CD4Tcm_149Sm_CREB_IFNa,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
CD4Tcm_149Sm_CREB_IL246,-0.0,-0.2414257425016323,-0.0,-0.0,-0.7426357971848108,-0.0,-0.0,-0.0,-0.0,-0.08607073475427844,-0.0,-0.37506072571835336,-0.0,-0.0,-2.306296864416221,-0.0,-0.0,-0.0,-0.0,-2.7723695847545686,-0.0,-1.193107748480862,-0.0,-0.0,-0.0,-0.0,-0.2711537392070726,-0.0,-0.0,-0.0,-0.0,-0.3189756366902766,-0.0,-0.0,-0.33472523924905995,-0.0,-0.0,-0.0,-0.0,-1.035480125159797,-0.0,-0.8194806271919133,-0.0,-0.0,-0.0,-0.0,-0.13100680087829952,-0.0,-0.0,-0.0
CD4Tcm_149Sm_CREB_unstim,-0.0,-0.1575324323037148,-0.0,-0.0,-0.5738457928911685,-0.39998506582834104,-0.0,-0.0,-0.0,-0.12127452576405473,-0.0,-0.509801113269335,-0.0,-0.0,-1.870527345609809,-0.0,-0.06286920603120064,-0.0,-0.0,-1.5748288420891567,-0.0,-0.8949309014812119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003934377876895874,-0.0,-0.020952330784733665,-0.0,-0.0,-0.6676490489330088,-0.0,-0.18099463300677054,-0.0,-0.0,-0.8431546379717596,-0.10328129098504439,-0.8136744307627537,-0.014811638586185996,-0.0,-0.3601309136477106,-0.0,-0.20551790122921212,-0.0,-0.0,-0.0
CD4Tcm_150Nd_STAT5_IFNa,-5.324376625908492,-7.409213610744355,-2.5486993643019176,-6.924893113608434,-7.338174380258359,-14.316171944457038,-5.829480912013877,-4.079123423563066,-3.5013431705258373,-2.5176964210366277,-3.1572767384388967,-11.972421798293711,-2.511792387519534,-7.133757312432214,-7.972873155533985,-3.6641436507226723,-8.976372916710847,-1.7799265536035185,-4.204668734568903,-12.260917792344578,-3.3129636955068547,-18.430308816332072,-2.9754716700212787,-4.77769470912932,-0.7806913803233168,-6.712248816500877,-11.206714459624115,-2.2052443952172003,-6.1359047861770195,-3.4919673207034245,-5.744051650545564,-9.935463604249728,-2.1444510741315947,-4.767982442955281,-6.21516249439131,-3.9375945232270015,-6.857990198208421,-3.877478800844879,-2.5298322951515386,-8.749113965815306,-10.030673910255244,-15.385872901224333,-5.895135139418499,-4.493861362661564,-3.04425348311981,-7.398067015038929,-9.298797018276042,-1.2235768579497395,-2.942020097461997,-3.124436124346988
CD4Tcm_150Nd_STAT5_IL246,-2.4153484313895457,-1.413573404189672,-0.0,-0.7586323529265505,-4.046297426010282,-4.66200877286142,-1.76715626906719,0.0,-3.0324694917601165,1.6917343890416339,-0.7916430147765604,-2.833726982226422,-0.0,-4.018268480337423,0.15941861171530425,-1.8083355914025339,-3.085215045725242,0.32965973893538414,-2.8660542024795412,-0.0,-1.5333154397498665,-5.311869075667891,-0.0,-2.626519576515971,-0.0,-2.7700946742776855,-2.336009661173811,0.0,-4.001766443287129,0.9139014434316376,-1.9769051604682044,-3.712970775100072,-0.0,-1.416455660535924,-1.9212784742616231,-1.3517093306301224,-1.2686990765794348,-0.0,-2.5313705649142277,-0.0005256710987263947,-3.9874395037062853,-6.642655488199934,2.0112988169840524,-3.1732562067313816,2.8733773572466936,-2.5742434923967674,-2.2622279091202206,-0.08115715341403797,-2.440752017891651,0.0
