,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
artificial.425,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.026,0.047,0.057,0.074,0.112,0.16,0.204,0.25,0.302,0.349,0.393,0.424,0.453,0.475,0.504,0.523,0.534,0.543,0.556,0.561,0.566,0.573,0.58
artificial.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.005,0.007,0.012,0.012,0.014,0.015,0.016,0.016,0.016,0.02,0.021,0.024,0.027,0.028
artificial.427,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.007,0.024,0.065,0.141,0.214,0.292,0.371,0.422,0.471,0.492,0.516,0.529,0.553,0.562,0.576,0.587,0.599,0.613,0.623,0.627,0.632,0.642,0.647
artificial.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.024,0.056,0.075,0.082,0.094,0.097,0.107,0.112,0.115,0.117,0.12,0.126,0.133,0.134,0.137,0.141,0.141,0.142,0.142
artificial.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.022,0.041,0.066,0.081,0.102,0.118,0.127,0.136,0.151,0.153,0.157,0.162,0.169,0.174,0.176,0.177,0.179,0.179,0.179
artificial.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.024,0.063,0.101,0.137,0.162,0.199,0.237,0.261,0.291,0.316,0.333,0.354,0.371,0.382,0.392,0.396,0.409,0.423,0.436,0.443
artificial.431,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.023,0.061,0.123,0.165,0.19,0.225,0.248,0.275,0.302,0.321,0.345,0.365,0.385,0.397,0.413,0.427,0.437,0.449,0.457,0.47,0.485,0.49,0.497
artificial.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.005,0.008,0.011,0.011,0.017,0.024,0.026,0.029,0.032,0.036,0.039,0.04,0.05
artificial.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.024,0.058,0.106,0.145,0.176,0.193,0.205,0.216,0.226,0.237,0.247,0.255,0.261,0.268,0.271,0.277,0.278,0.287,0.295,0.304
artificial.436,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.037,0.052,0.062,0.073,0.084,0.098,0.106,0.114,0.126,0.131,0.137,0.138,0.139,0.142,0.142,0.143,0.143,0.146,0.146,0.146,0.146,0.145
artificial.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.007,0.011,0.017,0.018,0.019,0.02,0.022,0.023,0.023,0.021,0.022,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02
artificial.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.025,0.038,0.054,0.077,0.099,0.111,0.122,0.128,0.135,0.136,0.139,0.145,0.151,0.156,0.157,0.159,0.16,0.163,0.163,0.164,0.165,0.168
artificial.439,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.02,0.04,0.068,0.09,0.107,0.129,0.146,0.171,0.195,0.221,0.238,0.257,0.277,0.294,0.301,0.313,0.324,0.333,0.342,0.35,0.351,0.355
artificial.440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.006,0.013,0.019,0.025,0.031,0.039,0.043,0.048,0.053,0.063,0.068,0.073,0.076,0.079,0.081,0.082,0.088,0.09,0.094
artificial.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.013,0.031,0.053,0.067,0.077,0.091,0.101,0.118,0.134,0.156,0.192,0.213,0.234,0.254,0.262,0.274,0.289,0.308,0.325,0.335,0.346
artificial.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.005,0.011,0.014,0.019,0.022,0.024,0.027,0.028,0.03,0.033,0.033,0.034,0.035,0.037,0.038,0.04,0.043,0.049,0.051
artificial.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.005,0.005,0.006,0.008,0.01,0.011,0.017,0.021,0.021,0.026,0.026,0.026,0.028,0.027,0.025,0.026,0.026,0.028,0.029
artificial.444,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.02,0.042,0.068,0.101,0.16,0.207,0.261,0.324,0.385,0.426,0.455,0.479,0.505,0.519,0.539,0.556,0.567,0.576,0.589,0.6,0.612,0.619,0.624
artificial.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.037,0.131,0.256,0.377,0.465,0.516,0.554,0.586,0.614,0.632,0.649,0.664,0.677,0.686,0.693,0.698,0.704,0.711,0.712,0.713,0.715
artificial.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.008,0.012,0.016,0.028,0.042,0.064,0.09,0.113,0.137,0.162,0.182,0.208,0.227,0.245,0.277,0.289,0.294,0.311,0.32,0.328,0.335
artificial.447,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.005,0.025,0.048,0.076,0.099,0.113,0.13,0.138,0.141,0.146,0.143,0.153,0.157,0.159,0.163,0.164,0.168,0.166,0.169,0.174,0.174,0.179
artificial.448,0.0,0.0,0.034,0.041,0.068,0.078,0.081,0.077,0.077,0.076,0.079,0.08,0.08,0.083,0.082,0.085,0.087,0.088,0.091,0.095,0.099,0.101,0.104,0.107,0.11,0.11,0.115,0.119,0.119,0.12
artificial.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.002,0.003,0.004,0.006,0.005,0.006,0.008,0.009,0.011,0.013,0.014,0.014,0.016,0.017,0.017
artificial.450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.012,0.018,0.032,0.041,0.048,0.059,0.065,0.066,0.069,0.072,0.074,0.077,0.078,0.079,0.081,0.081,0.082,0.084,0.084,0.085,0.084
artificial.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.031,0.089,0.161,0.232,0.285,0.319,0.347,0.361,0.376,0.391,0.404,0.415,0.42,0.427,0.432,0.438,0.447,0.452,0.458,0.464,0.468,0.472
artificial.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.089,0.161,0.258,0.35,0.407,0.467,0.523,0.563,0.597,0.622,0.638,0.654,0.669,0.684,0.696,0.705,0.722,0.731,0.738,0.743,0.75
artificial.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.011,0.031,0.077,0.133,0.194,0.241,0.302,0.345,0.384,0.406,0.435,0.452,0.464,0.471,0.477,0.49,0.499,0.507,0.516,0.521,0.526
artificial.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.012,0.031,0.06,0.087,0.116,0.135,0.153,0.174,0.202,0.22,0.239,0.25,0.259,0.265,0.275,0.282,0.293,0.3,0.305,0.313
artificial.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.014,0.017,0.021,0.026,0.035,0.039,0.041,0.049,0.053,0.058,0.064,0.069,0.069,0.07,0.074,0.075
artificial.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.012,0.026,0.043,0.059,0.078,0.091,0.103,0.117,0.129,0.148,0.154,0.162,0.168,0.179,0.185,0.187,0.192,0.192,0.197
artificial.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.005,0.009,0.013,0.017,0.021,0.024,0.027,0.029,0.036,0.041,0.047,0.048,0.055,0.058,0.061,0.065,0.073,0.077,0.082,0.082
artificial.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.02,0.054,0.117,0.158,0.192,0.222,0.244,0.257,0.282,0.302,0.325,0.348,0.365,0.388,0.408,0.424,0.431,0.438,0.451,0.466,0.474
artificial.460,0.0,0.0,0.0,0.0,0.0,0.001,0.026,0.109,0.217,0.313,0.393,0.439,0.486,0.526,0.555,0.573,0.591,0.605,0.617,0.622,0.634,0.635,0.641,0.646,0.648,0.652,0.659,0.662,0.661,0.666
artificial.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.006,0.012,0.016,0.028,0.039,0.053,0.056,0.069,0.079,0.087,0.098,0.106,0.113,0.124,0.128,0.136,0.144,0.152
artificial.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.003,0.005,0.007,0.009,0.01,0.011,0.011,0.014,0.015,0.016,0.018,0.02,0.021
artificial.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.018,0.029,0.044,0.066,0.077,0.09,0.106,0.121,0.138,0.145,0.157,0.168,0.176,0.18,0.187,0.198,0.207,0.211,0.22
artificial.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.013,0.039,0.091,0.158,0.221,0.279,0.336,0.379,0.421,0.45,0.486,0.51,0.532,0.541,0.56,0.571,0.581,0.598,0.605,0.614,0.617
artificial.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002
artificial.466,0.0,0.0,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.007,0.01,0.014,0.015,0.018,0.021,0.021,0.024,0.025,0.026,0.029,0.034,0.039,0.04,0.045,0.05
artificial.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.019,0.039,0.068,0.085,0.113,0.133,0.153,0.17,0.182,0.199,0.211,0.215,0.227,0.242,0.252,0.262,0.266,0.275,0.276,0.279,0.284
artificial.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.028,0.067,0.138,0.191,0.234,0.262,0.282,0.3,0.316,0.323,0.334,0.344,0.348,0.353,0.36,0.365,0.374,0.379,0.386,0.39,0.391
artificial.469,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.031,0.058,0.09,0.126,0.168,0.215,0.253,0.291,0.335,0.361,0.389,0.412,0.425,0.437,0.451,0.455,0.466,0.472,0.478,0.486,0.492,0.494
artificial.470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.004,0.005,0.008,0.009,0.009,0.011,0.011,0.011,0.011,0.012
artificial.471,0.0,0.0,0.0,0.0,0.0,0.004,0.049,0.144,0.212,0.261,0.311,0.364,0.44,0.492,0.532,0.554,0.565,0.57,0.581,0.587,0.59,0.592,0.597,0.599,0.603,0.605,0.607,0.612,0.614,0.617
artificial.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.017,0.028,0.041,0.062,0.075,0.086,0.104,0.112,0.12,0.128,0.135,0.142,0.149,0.154,0.162,0.159,0.164,0.171,0.173
artificial.473,0.0,0.0,0.006,0.011,0.016,0.018,0.018,0.02,0.02,0.021,0.021,0.022,0.022,0.025,0.027,0.027,0.026,0.026,0.026,0.025,0.025,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.027,0.027
artificial.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.007,0.01,0.016,0.019,0.019,0.023,0.025,0.026,0.03,0.032,0.032,0.034,0.037,0.041,0.042,0.043,0.043
artificial.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.005,0.005,0.007,0.008,0.008,0.009,0.009,0.01,0.013,0.015,0.015,0.017,0.018,0.018,0.017,0.018,0.019,0.02,0.02,0.02
artificial.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.022,0.059,0.102,0.12,0.137,0.152,0.164,0.185,0.212,0.232,0.249,0.265,0.285,0.297,0.309,0.32,0.324,0.331,0.335,0.34,0.353,0.358
artificial.478,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
artificial.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.009,0.023,0.042,0.054,0.071,0.087,0.094,0.105,0.112,0.122,0.129,0.137,0.143,0.152,0.153,0.158,0.162,0.167,0.169,0.173,0.183
artificial.480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.005,0.006,0.007,0.008,0.008,0.009,0.011,0.011,0.01,0.014,0.015,0.017,0.017,0.018,0.02,0.021
artificial.482,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.028,0.139,0.347,0.532,0.635,0.693,0.73,0.756,0.769,0.778,0.793,0.801,0.811,0.818,0.823,0.827,0.832,0.839,0.844,0.844,0.847,0.849,0.853
artificial.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.484,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.031,0.105,0.17,0.219,0.254,0.298,0.349,0.412,0.468,0.494,0.51,0.512,0.516,0.519,0.523,0.526,0.528,0.53,0.535,0.535,0.536,0.536,0.535
artificial.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.048,0.095,0.146,0.215,0.281,0.345,0.398,0.44,0.472,0.497,0.512,0.533,0.551,0.569,0.582,0.595,0.605,0.615,0.626,0.634
artificial.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.028,0.041,0.054,0.064,0.078,0.084,0.093,0.108,0.113,0.121,0.129,0.136,0.141,0.148,0.158,0.162,0.168,0.172,0.176,0.18,0.183
artificial.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.016,0.02,0.029,0.046,0.061,0.076,0.105,0.119,0.132,0.151,0.172,0.193,0.212,0.22,0.229,0.242,0.248,0.255,0.263
artificial.488,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.031,0.07,0.106,0.122,0.132,0.136,0.14,0.148,0.154,0.159,0.169,0.174,0.181,0.19,0.196,0.201,0.206,0.215,0.22,0.224,0.231,0.234
artificial.489,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.007,0.014,0.023,0.029,0.034,0.043,0.047,0.052,0.059,0.062,0.069,0.074,0.08,0.081,0.086,0.088,0.092,0.094,0.093
artificial.490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.007,0.008,0.009,0.011,0.013,0.02,0.023,0.025,0.026,0.028,0.029,0.032,0.032,0.033,0.035,0.036,0.036,0.037
artificial.491,0.0,0.0,0.0,0.0,0.002,0.019,0.046,0.147,0.359,0.58,0.664,0.712,0.745,0.774,0.806,0.823,0.838,0.851,0.861,0.876,0.884,0.892,0.897,0.9,0.904,0.909,0.913,0.914,0.914,0.916
artificial.492,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.026,0.042,0.045,0.046,0.049,0.049,0.047,0.049,0.053,0.054,0.054,0.054,0.055,0.056,0.06,0.062,0.062,0.062,0.063,0.064,0.064,0.066,0.065
artificial.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.029,0.049,0.088,0.144,0.191,0.237,0.271,0.297,0.312,0.327,0.337,0.352,0.367,0.374,0.383,0.389,0.395,0.398,0.402,0.407,0.416
artificial.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.017,0.043,0.072,0.12,0.168,0.208,0.247,0.284,0.327,0.363,0.389,0.418,0.447,0.461,0.48,0.495,0.504,0.517,0.527,0.544,0.56,0.566
artificial.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.023,0.048,0.06,0.068,0.074,0.08,0.085,0.086,0.09,0.091,0.095,0.097,0.099,0.103,0.105,0.107,0.109,0.111,0.111,0.111,0.111,0.112
artificial.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.013,0.018,0.027,0.039,0.054,0.07,0.093,0.114,0.144,0.165,0.186,0.196,0.212,0.22,0.232,0.242,0.25,0.256,0.259,0.266,0.271
artificial.497,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.033,0.067,0.106,0.14,0.161,0.189,0.218,0.239,0.264,0.292,0.32,0.338,0.361,0.39,0.41,0.437,0.449,0.461,0.476,0.484,0.498,0.508
artificial.498,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.015,0.03,0.036,0.042,0.057,0.075,0.098,0.135,0.174,0.22,0.269,0.301,0.328,0.348,0.369,0.381,0.394,0.406,0.416,0.425,0.434,0.448,0.453
artificial.499,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.042,0.078,0.111,0.146,0.173,0.201,0.23,0.254,0.279,0.289,0.304,0.326,0.34,0.354,0.37,0.387,0.399,0.403,0.412,0.422,0.428,0.435
artificial.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.008,0.013,0.02,0.026,0.03,0.034,0.04,0.048,0.054,0.06,0.061,0.066,0.071,0.073,0.074,0.076,0.079,0.081
artificial.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.035,0.06,0.093,0.11,0.138,0.161,0.174,0.184,0.198,0.205,0.214,0.228,0.235,0.245,0.252,0.255,0.26,0.261,0.265,0.271,0.279
artificial.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.019,0.027,0.047,0.056,0.064,0.072,0.08,0.089,0.094,0.1,0.107,0.11,0.113,0.118,0.122,0.128,0.132,0.135,0.138,0.138,0.14,0.143
artificial.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.041,0.07,0.106,0.147,0.195,0.23,0.27,0.3,0.334,0.352,0.372,0.398,0.425,0.441,0.454,0.463,0.475,0.481,0.49,0.503,0.511
artificial.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.057,0.135,0.185,0.219,0.246,0.27,0.295,0.314,0.326,0.344,0.36,0.375,0.382,0.393,0.409,0.422,0.431,0.438,0.442,0.451,0.461
artificial.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.013,0.06,0.169,0.296,0.399,0.492,0.539,0.581,0.613,0.638,0.655,0.668,0.681,0.692,0.703,0.707,0.717,0.728,0.741,0.751,0.755,0.763
artificial.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.016,0.021,0.026,0.036,0.052,0.072,0.092,0.109,0.134,0.147,0.175,0.19,0.207,0.222,0.238,0.251,0.271,0.278,0.293,0.3
artificial.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.032,0.094,0.188,0.292,0.397,0.467,0.509,0.547,0.588,0.616,0.641,0.655,0.678,0.691,0.702,0.713,0.727,0.742,0.753,0.76,0.765
artificial.508,0.0,0.0,0.0,0.001,0.003,0.003,0.003,0.005,0.031,0.076,0.093,0.112,0.119,0.127,0.133,0.139,0.147,0.149,0.152,0.153,0.153,0.157,0.159,0.161,0.162,0.163,0.167,0.169,0.169,0.169
artificial.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.015,0.032,0.046,0.069,0.091,0.11,0.118,0.136,0.145,0.156,0.161,0.176,0.181,0.188,0.195,0.199,0.209,0.216,0.224
artificial.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.067,0.085,0.086,0.094,0.094,0.093,0.089,0.091,0.089,0.092,0.092,0.091,0.092,0.09,0.09,0.093,0.094,0.095,0.097,0.097,0.099,0.101
artificial.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.021,0.049,0.072,0.1,0.129,0.15,0.17,0.192,0.206,0.214,0.241,0.259,0.271,0.277,0.291,0.3,0.309,0.324,0.329,0.343,0.346,0.351
artificial.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.014,0.021,0.033,0.049,0.064,0.07,0.085,0.106,0.125,0.143,0.151,0.161,0.174,0.188,0.202,0.207,0.22,0.229,0.237,0.24
artificial.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.007,0.01,0.025,0.034,0.052,0.069,0.09,0.106,0.117,0.125,0.134,0.141,0.151,0.165,0.172,0.179,0.185,0.191,0.196
artificial.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.004,0.008,0.01,0.013,0.02,0.021,0.026,0.029,0.031,0.034,0.043,0.049,0.053,0.058,0.06,0.068
artificial.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.061,0.133,0.209,0.298,0.358,0.4,0.435,0.469,0.487,0.521,0.538,0.56,0.573,0.583,0.594,0.608,0.62,0.628,0.637,0.644,0.649
artificial.517,0.0,0.0,0.0,0.0,0.0,0.009,0.04,0.055,0.076,0.105,0.156,0.224,0.308,0.398,0.482,0.54,0.6,0.629,0.642,0.676,0.687,0.7,0.716,0.726,0.735,0.742,0.746,0.75,0.757,0.764
artificial.518,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.012,0.042,0.072,0.128,0.169,0.216,0.253,0.289,0.334,0.367,0.403,0.422,0.44,0.452,0.467,0.489,0.506,0.518,0.536,0.552,0.563,0.564
artificial.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.006,0.011,0.021,0.029,0.044,0.056,0.064,0.074,0.083,0.091,0.101,0.103,0.114,0.117,0.121,0.127,0.132,0.138,0.143,0.144,0.145
artificial.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.033,0.078,0.153,0.203,0.247,0.275,0.284,0.299,0.317,0.327,0.343,0.351,0.363,0.368,0.376,0.382,0.389,0.391,0.397,0.402,0.41,0.415
artificial.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.018,0.045,0.08,0.097,0.11,0.126,0.145,0.162,0.176,0.187,0.198,0.205,0.217,0.223,0.228,0.233,0.243,0.257,0.264,0.268,0.276
artificial.522,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.02,0.1,0.194,0.298,0.358,0.399,0.424,0.445,0.462,0.471,0.473,0.481,0.483,0.49,0.496,0.498,0.497,0.501,0.507,0.512,0.515,0.516,0.516
artificial.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.009,0.012,0.013,0.014,0.015,0.015,0.016,0.017,0.025,0.028,0.031,0.033,0.037,0.04,0.044,0.049,0.052,0.059,0.064,0.066,0.067,0.069
artificial.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.007,0.007,0.008,0.008,0.008,0.008,0.009,0.011,0.011
artificial.525,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.012,0.048,0.095,0.164,0.237,0.296,0.347,0.388,0.417,0.445,0.459,0.469,0.479,0.485,0.501,0.504,0.506,0.508,0.508,0.512,0.514,0.515
artificial.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.004,0.005,0.006,0.009,0.008,0.009,0.009,0.01,0.01,0.011,0.013,0.014,0.014,0.014,0.016,0.016,0.017,0.017
artificial.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.008,0.014,0.024,0.035,0.042,0.051,0.061,0.07,0.09,0.105,0.117,0.126,0.135,0.146,0.155,0.159,0.166,0.175,0.18,0.186
artificial.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.004,0.007,0.008,0.01,0.016,0.019,0.025,0.029,0.036,0.037,0.038,0.041,0.041,0.044,0.045,0.046
artificial.529,0.0,0.0,0.005,0.022,0.046,0.066,0.074,0.084,0.086,0.099,0.108,0.114,0.117,0.117,0.122,0.124,0.122,0.123,0.121,0.121,0.119,0.118,0.115,0.109,0.11,0.109,0.108,0.108,0.108,0.111
artificial.530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.029,0.071,0.129,0.189,0.259,0.322,0.382,0.438,0.471,0.508,0.536,0.56,0.583,0.596,0.605,0.618,0.63,0.643,0.651,0.657
artificial.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.023,0.047,0.079,0.111,0.143,0.17,0.178,0.201,0.219,0.237,0.256,0.275,0.288,0.303,0.312,0.32,0.329,0.334,0.341,0.345,0.352
artificial.532,0.0,0.0,0.0,0.003,0.006,0.011,0.024,0.064,0.099,0.123,0.147,0.163,0.174,0.179,0.184,0.187,0.185,0.188,0.191,0.194,0.197,0.197,0.199,0.202,0.206,0.207,0.208,0.212,0.216,0.217
