cytof,linear_fit,quadratic_fit,pval,a,b,class,pattern
pDCs_p38_unstim,1016.0231292617395,-1014.0321739619933,0.20699926927678244,-6.992867732743582e-8,-3.162834220606291e-5,quadratic,acceleration/decrease
pDCs_S6_GMCSF,76.7137571046102,-75.67067096085462,0.6667121889891562,-1.7494380315806475e-5,-0.0019587096131692145,quadratic,acceleration/decrease
pDCs_S6_IFNa,174.77730230228664,-173.24916744869878,0.7925750990367405,-8.750732914562173e-6,-9.666557695827062e-4,quadratic,acceleration/decrease
pDCs_S6_IL246,170.30065633588964,-168.34336752355227,0.3490044213357478,-2.6756643310817776e-6,5.5565825050390665e-5,quadratic,deceleration/increase
pDCs_S6_unstim,52.80539628845497,-51.29802807244198,0.7692455685949148,1.365274583474228e-5,0.0015194087767764774,quadratic,acceleration/increase
pDCs_STAT1_IFNa,62.54798451116506,61.23861295538991,5.5630181750156125e-8,-5.227556589046459e-5,-7.654124562041292e-4,quadratic,deceleration/increase
pDCs_STAT1_IL246,228.59342997172357,-229.94860887234768,0.02512653213375821,-1.9286162591311266e-5,-0.0013578299898709641,quadratic,deceleration/increase
pDCs_STAT1_unstim,358.3198377851577,-356.39180477121874,0.20954984592499742,1.8472791411919037e-6,-4.416469219699811e-5,quadratic,deceleration/decrease
pDCs_STAT3_GMCSF,122.33601651344678,120.45716258950128,0.009429604852595589,-6.929399962708341e-5,-0.0047051922612772095,quadratic,deceleration/increase
pDCs_STAT3_IFNa,222.37162766877648,214.00576588402453,1.9774595543196096e-4,-1.5861091415776354e-4,-0.012337670677163105,quadratic,deceleration/increase
pDCs_STAT3_IL246,260.0314079120762,256.2716304563844,0.015191796633190723,-1.3569013123441846e-4,-0.011069175130523367,quadratic,deceleration/increase
pDCs_STAT3_unstim,42.46880206241004,40.79190101708871,0.013481116016054976,5.129697165004134e-5,0.0035295653378739325,quadratic,deceleration/decrease
pDCs_STAT5_GMCSF,37.98253085035874,39.94270004023049,0.6646372734214427,-5.294710732922285e-6,-2.2470859583109077e-4,linear,linear
pDCs_STAT5_IFNa,68.91788691633847,65.97427310358796,0.006318082618577302,-6.512829568140876e-5,-0.004697704400278247,quadratic,deceleration/increase
pDCs_STAT5_IL246,29.89416204500378,-30.672746817221793,0.23898363448411153,-3.4857443553997576e-5,-0.0032831838314209653,quadratic,deceleration/increase
pDCs_STAT5_unstim,101.95362911989137,-103.14469336253808,0.19904036031585762,2.9264175536208866e-5,0.002792967345401597,quadratic,deceleration/decrease
pDCs_STAT6_GMCSF,110.61743489223359,-108.73095588939057,0.8313535371405509,-5.3728136278711505e-6,-4.481825461513572e-4,quadratic,deceleration/increase
pDCs_STAT6_IFNa,118.2004037314018,112.87593088272978,0.01484053444858504,-9.357704617177516e-5,-0.0083340488585328509,quadratic,deceleration/increase
pDCs_STAT6_IL246,214.63414325592834,209.3232324319011,0.008549073869124022,-1.3037459180165726e-4,-0.011056361235939317,quadratic,deceleration/increase
pDCs_STAT6_unstim,182.12436886962377,-180.17450460052493,0.18119664116593776,2.8075676198190703e-6,-1.636843653118888e-4,quadratic,deceleration/decrease
Tregs_CREB_IFNa,1221.3972608290421,-1220.0721383326722,0.3815352893708258,-3.227037921076806e-7,-2.3102884610067757e-5,quadratic,deceleration/increase
Tregs_CREB_IL246,1038.9124854210725,-1042.0692449480907,0.07777241330347003,-1.6267477643029838e-6,-1.577622313278821e-4,quadratic,deceleration/increase
Tregs_CREB_LPS,1161.5609703212294,-1163.6759266278234,0.12517001292981964,-9.67192062213006e-7,-9.198816373211435e-5,quadratic,deceleration/increase
Tregs_CREB_unstim,1458.2279931197613,-1459.3184780629379,0.19978848213276199,-3.1232912971934025e-7,-3.3209159558916095e-5,quadratic,acceleration/decrease
Tregs_ERK_IFNa,498.83183061784814,-498.18521795401523,0.9370612303825187,5.074960613273589e-6,4.969370040397552e-4,quadratic,deceleration/decrease
Tregs_ERK_IL246,561.9356295980024,-559.9442102093067,0.45590792398178215,-3.2817182925849044e-7,-1.0235069002907254e-4,quadratic,acceleration/decrease
Tregs_ERK_LPS,562.3857754274906,-560.5920098681872,0.7011613699576614,1.605935422351415e-6,1.9588774678362542e-4,quadratic,acceleration/increase
Tregs_ERK_unstim,506.77618359521,-505.7367068509948,0.3197396451140028,-4.1663805397285e-6,-5.271894792025638e-4,quadratic,acceleration/decrease
Tregs_IkB_IFNa,568.9462798015538,-566.946295087492,0.2631411284718214,-1.3531485533875023e-8,1.0085578100510457e-4,quadratic,deceleration/increase
Tregs_IkB_IL246,556.1864175304206,-554.2229333948864,0.22658423555664392,6.900579977654838e-7,1.840903990417705e-4,quadratic,acceleration/increase
Tregs_IkB_LPS,542.717111126345,-540.9234329397253,0.041142043395109545,-1.7151152112129713e-6,3.3554787222932875e-5,quadratic,deceleration/increase
Tregs_IkB_unstim,456.23710801927615,-460.75733882709284,0.00456807826588203,-1.2728925833501553e-5,-0.0015497433437182916,quadratic,acceleration/decrease
Tregs_MAPKAPK2_IFNa,607.7982757173454,-606.7744805152774,0.010768633552565271,-2.9992983263490723e-6,-9.260120078287683e-5,quadratic,deceleration/increase
Tregs_MAPKAPK2_IL246,629.9565589867268,-629.5974464881731,0.07250004470627894,-3.6077030651371632e-6,-2.2542768872928538e-4,quadratic,deceleration/increase
Tregs_MAPKAPK2_LPS,588.2496181229715,-590.1197332396121,0.001018012718996455,-6.343393836349657e-6,-3.573026157775807e-4,quadratic,deceleration/increase
Tregs_MAPKAPK2_unstim,529.8212686614492,-529.4194597321172,0.018629978944491653,-4.971612382413484e-6,-7.423510046802239e-4,quadratic,acceleration/decrease
Tregs_NFkB_IFNa,386.49828888745554,-384.5331632132068,0.9600352725821069,1.1872648899067755e-6,1.2677326380230994e-4,quadratic,acceleration/increase
Tregs_NFkB_IL246,410.77846204757384,-409.011354540571,0.0841610423738219,-2.828655121598685e-6,-1.4012391403460936e-5,quadratic,deceleration/increase
Tregs_NFkB_LPS,338.3519464062849,-336.4971968219114,0.2780082893440798,2.8442809434248485e-6,4.972831701274458e-4,quadratic,acceleration/increase
Tregs_NFkB_unstim,277.80081928434237,-277.79098730031245,0.01290668435412239,-1.2843446879569127e-5,-0.0018850262848554948,quadratic,acceleration/decrease
Tregs_p38_unstim,Inf,-Inf,NA,0,0,quadratic,acceleration/decrease
Tregs_S6_IFNa,497.7203802876219,-495.9267305267309,0.43529523046076546,-1.99279503694368e-6,-2.8895694601560406e-4,quadratic,acceleration/decrease
Tregs_S6_IL246,513.0998717161528,-511.2114529239486,0.4960252849285375,-1.3923876529717438e-6,-2.1363601103041523e-4,quadratic,acceleration/decrease
Tregs_S6_LPS,552.3344885121952,-550.4486713064334,0.7195326137351357,-1.235848286386853e-6,-1.5782623916334976e-4,quadratic,acceleration/decrease
Tregs_S6_unstim,185.42236924526668,-183.50140003393435,0.6260519192831049,3.4933984343241658e-6,5.078782741452502e-4,quadratic,acceleration/increase
Tregs_STAT1_IFNa,31.837408205365044,27.821878669833715,4.6513415120778783e-11,-6.226158959340701e-5,-0.0015124350196862168,quadratic,deceleration/increase
Tregs_STAT1_IL246,254.1124835296858,-254.02421514882178,8.646103614883084e-4,-1.3623829933006357e-5,-4.747335978987437e-4,quadratic,deceleration/increase
Tregs_STAT1_unstim,312.56693194204627,-310.6435966034591,0.18615616397591753,2.2521052355512364e-6,-5.949307193234133e-5,quadratic,deceleration/decrease
Tregs_STAT3_IFNa,134.27709233568987,127.01623207870398,1.7100884752539242e-4,-1.0811263600144369e-4,-0.008003992625769066,quadratic,deceleration/increase
Tregs_STAT3_IL246,146.05342191360617,143.90524942350117,0.03493467624862098,-7.589275130687661e-5,-0.005950894371248674,quadratic,deceleration/increase
Tregs_STAT3_unstim,56.352934498155996,-55.94066557794741,0.0715511935120401,2.4015661757456283e-5,0.0014827907974452664,quadratic,deceleration/decrease
Tregs_STAT5_IFNa,171.48785911445938,165.24813055582294,8.017735725250328e-4,-1.1563978612886282e-4,-0.00882341209121083,quadratic,deceleration/increase
Tregs_STAT5_IL246,166.3259147036316,161.54112316953345,0.008993155626633519,-1.0339290318416375e-4,-0.008537496673908603,quadratic,deceleration/increase
Tregs_STAT5_unstim,25.478315681749514,22.64123775124775,0.07147626733614035,5.476674558265479e-5,0.0049754017606203444,quadratic,deceleration/decrease
Tregs_STAT6_IFNa,144.46391966303563,-157.1655102388704,2.7500117585532784e-4,-5.331240772293574e-5,-0.00478390505750416,quadratic,deceleration/increase
Tregs_STAT6_IL246,62.52464295002901,55.83779861183224,0.0045052207586732985,-8.251270889563512e-5,-0.007088733242831793,quadratic,deceleration/increase
Tregs_STAT6_unstim,266.47719272808496,-264.489547199604,0.1798001895608161,1.0543175452948973e-6,-2.3096941319904942e-4,quadratic,deceleration/decrease
